GeneNames,control,experiment,logFC,p-value
NMNAT1_ENSTGUG00000019912.1,0.021739198,0.027089836,-0.005350638,0.014712129562991028
RBP7_ENSTGUG00000019849.1,0.0011018752,0.008862881,-0.007761006,1.7567432074431471e-12
UBE4B_ENSTGUG00000003533.2,0.08049569,0.10207569,-0.021579996,8.085864928068552e-07
_ENSTGUG00000027426.1,0.00062194833,0.0012037433,-0.00058179494,0.09695640112775657
KIF1B_ENSTGUG00000003304.2,0.49677345,0.5070808,-0.010307342,0.306913963956259
_ENSTGUG00000024848.1,0.019638197,0.025236687,-0.005598489,0.0038770951684168973
_ENSTGUG00000022335.1,0.06917652,0.06717006,0.0020064563,0.5889478743099354
PGD_ENSTGUG00000003302.2,0.14298268,0.18009986,-0.037117183,1.2814186977547683e-10
_ENSTGUG00000023749.1,0.0011442858,0.0060025565,-0.0048582708,4.355292465011707e-10
_ENSTGUG00000022643.1,0.0002128669,0.00033467327,-0.00012180637,0.5637000007325481
_ENSTGUG00000003298.2,0.12519796,0.16587566,-0.040677696,3.551783286760903e-14
_ENSTGUG00000027305.1,0.00027758421,0.0006229665,-0.0003453823,0.2053568744370322
_ENSTGUG00000018938.1,0.060424794,0.076945566,-0.016520772,3.1601104920976514e-05
DFFA_ENSTGUG00000003289.2,0.07413312,0.08753179,-0.01339867,0.0006721015113275072
_ENSTGUG00000022021.1,0.0023811676,0.0026350184,-0.00025385083,0.7316966147192103
_ENSTGUG00000028216.1,0.0027478957,0.0058178785,-0.0030699829,0.0008608683507490694
PEX14_ENSTGUG00000003272.2,0.062292866,0.0640259,-0.0017330348,0.6488021834435431
_ENSTGUG00000028833.1,0.08893382,0.12428282,-0.035349004,3.2447005822155193e-13
_ENSTGUG00000020369.1,0.03466346,0.04099658,-0.00633312,0.013384995594349948
_ENSTGUG00000024212.1,0.00744463,0.007093797,0.00035083294,0.7764987731186777
_ENSTGUG00000029714.1,0.0,0.0,0.0,
CASZ1_ENSTGUG00000003269.2,0.00042994996,9.143167e-05,0.0003385183,0.19301442854272458
_ENSTGUG00000022008.1,3.4047007e-05,0.00027359682,-0.00023954982,0.14898640931329435
_ENSTGUG00000022974.1,0.0,0.0,0.0,
_ENSTGUG00000023905.1,0.0,0.00012737242,-0.00012737242,0.3173160339968692
_ENSTGUG00000023500.1,8.666437e-05,2.6585174e-05,6.0079194e-05,0.5074891462110844
_ENSTGUG00000019021.1,0.0038607037,0.00356068,0.0003000237,0.7447367150928663
_ENSTGUG00000018806.1,0.00025310332,0.0010818808,-0.00082877744,0.01993593907160827
_ENSTGUG00000027435.1,0.00033300635,0.00033356153,-5.5518467e-07,0.9980862216680255
_ENSTGUG00000027825.1,0.0,8.700409e-05,-8.700409e-05,0.31732041831154045
_ENSTGUG00000021390.1,9.6378484e-05,5.3208947e-05,4.3169537e-05,0.6949657686458198
TARDBP_ENSTGUG00000003255.2,0.15273471,0.18265887,-0.029924154,3.27142421795814e-07
_ENSTGUG00000003252.2,0.00011015165,0.0006228896,-0.00051273796,0.0575839012698203
_ENSTGUG00000020717.1,0.0,0.0,0.0,
CORT_ENSTGUG00000016939.2,0.0038368006,0.003942587,-0.00010578637,0.9284886351202484
_ENSTGUG00000019487.1,0.0,0.0,0.0,
ACAP3_ENSTGUG00000003217.2,0.09986104,0.11651902,-0.016657978,0.0007670085758427317
_ENSTGUG00000027923.1,0.0,0.0,0.0,
_ENSTGUG00000023153.1,0.041859522,0.086005956,-0.044146433,3.302282336786531e-37
_ENSTGUG00000021943.1,0.0006033217,0.0008598677,-0.00025654602,0.39914511419432175
_ENSTGUG00000023945.1,0.003561641,0.004316281,-0.00075464,0.40761119537199997
PUSL1_ENSTGUG00000003214.2,0.04858471,0.055481028,-0.006896317,0.031764382178933306
_ENSTGUG00000016733.2,0.00022906362,0.001040371,-0.0008113074,0.005165476048647737
INTS11_ENSTGUG00000003192.2,0.06085695,0.09564204,-0.03478509,7.901198445925595e-19
CPTP_ENSTGUG00000023000.1,0.010395155,0.012316251,-0.0019210959,0.20663192522110704
TAS1R3_ENSTGUG00000003175.2,0.015194574,0.029466733,-0.014272159,2.0736570758239172e-11
DVL1_ENSTGUG00000003140.2,0.022169672,0.028861882,-0.00669221,0.004015361092360483
MXRA8_ENSTGUG00000003136.2,0.012254976,0.013815584,-0.0015606079,0.37243792356101346
_ENSTGUG00000025492.1,0.0009919374,0.00205686,-0.0010649225,0.05917285521039169
AURKAIP1_ENSTGUG00000003131.2,0.21454148,0.22959657,-0.01505509,0.02777354198403934
_ENSTGUG00000019705.1,0.0028348437,0.0025247813,0.00031006243,0.6914830082756431
CCNL2_ENSTGUG00000003114.2,0.15045488,0.17692429,-0.02646941,4.200006289612282e-06
_ENSTGUG00000023574.1,0.4510444,0.5095617,-0.058517307,6.376528617203959e-17
MRPL20_ENSTGUG00000003113.2,0.3393758,0.3928819,-0.053506106,2.970286052772836e-10
_ENSTGUG00000003111.2,0.008339116,0.015061905,-0.0067227883,1.0058396014222283e-06
_ENSTGUG00000029297.1,0.0017335503,0.003340867,-0.0016073168,0.02045518939484787
VWA1_ENSTGUG00000003108.2,0.04734809,0.07576212,-0.028414033,1.6508903691185602e-15
ATAD3A_ENSTGUG00000003082.2,0.119021825,0.124826215,-0.0058043897,0.25915425864915365
TMEM240_ENSTGUG00000003081.2,0.08073063,0.054810822,0.02591981,9.403244229245305e-10
_ENSTGUG00000016884.2,0.059375886,0.07700527,-0.017629381,2.4203056507742494e-06
_ENSTGUG00000016935.2,0.012879039,0.015139558,-0.0022605192,0.14003648258086984
PHF12_ENSTGUG00000015872.2,0.09938586,0.12970224,-0.030316383,5.641039331904677e-10
DHRS13_ENSTGUG00000006255.2,0.11109914,0.069678105,0.041421033,3.924450026064543e-19
FLOT2_ENSTGUG00000006221.2,0.052428003,0.069087215,-0.016659211,4.593432154625209e-06
tgu-mir-144_ENSTGUG00000017747.2,0.0,0.0,0.0,
tgu-mir-451_ENSTGUG00000017705.2,0.0,0.00010230763,-0.00010230763,0.16237467989238027
ERAL1_ENSTGUG00000006210.2,0.021791585,0.024987437,-0.003195852,0.15872967239652142
FAM222B_ENSTGUG00000006204.2,0.044200297,0.052872885,-0.008672588,0.005609886994807338
TRAF4_ENSTGUG00000020738.1,0.028328022,0.032697655,-0.0043696333,0.0838609977109486
NEK8_ENSTGUG00000006190.2,0.32477027,0.4279781,-0.10320783,1.0565929794734485e-42
TLCD1_ENSTGUG00000006186.2,0.004645412,0.008588267,-0.0039428547,0.00038127596568480153
RPL23A_ENSTGUG00000006170.2,1.1984333,1.5098952,-0.31146193,2.641860425893705e-97
SNORD42_ENSTGUG00000026911.1,0.0,0.00038736977,-0.00038736977,0.05823323635183177
_ENSTGUG00000018678.2,0.0,7.819326e-05,-7.819326e-05,0.31732053368877877
RAB34_ENSTGUG00000006143.2,0.019797195,0.020966433,-0.0011692382,0.5242869973718978
_ENSTGUG00000027956.1,0.019840758,0.035923574,-0.016082816,5.616111897530769e-12
_ENSTGUG00000018906.1,0.21855612,0.16153014,0.057025984,7.686377352281836e-16
SMTNL2_ENSTGUG00000009028.2,0.02739298,0.034807608,-0.007414628,0.004340400463746376
TEKT1_ENSTGUG00000009005.2,0.005593145,0.010491404,-0.004898259,0.00025167928270187107
FBXO39_ENSTGUG00000009004.2,0.0005064192,0.0005415527,-3.5133504e-05,0.9170425492117871
PIMREG_ENSTGUG00000009002.2,0.022247002,0.014919586,0.007327416,0.00017059190273617812
SUPT6H_ENSTGUG00000006101.2,0.085287616,0.10652731,-0.021239698,3.124741804094482e-06
PITPNM3_ENSTGUG00000008966.2,0.11899822,0.100711815,0.018286407,0.0004997418898466304
MED31_ENSTGUG00000008958.2,0.50096446,0.5057715,-0.004807055,0.6233310478017564
_ENSTGUG00000008962.2,0.06993229,0.091461524,-0.021529235,6.289891145838385e-10
SDF2_ENSTGUG00000006097.2,0.07370029,0.0788401,-0.005139813,0.21287962195368498
_ENSTGUG00000026882.1,0.00049384777,0.00053522945,-4.138169e-05,0.8977875325029678
KIAA0100_ENSTGUG00000006056.2,0.123242855,0.12667125,-0.0034283996,0.5198077576845619
SLC13A5_ENSTGUG00000008910.2,0.09344884,0.13547342,-0.042024575,1.068394930940508e-15
RSKR_ENSTGUG00000006046.2,0.022296729,0.026957065,-0.0046603363,0.039828402087760284
_ENSTGUG00000025763.1,0.0036470268,0.0039096274,-0.0002626006,0.7648726534997905
_ENSTGUG00000025386.1,0.0018727942,0.0017536852,0.000119109056,0.844809977364719
_ENSTGUG00000026731.1,0.0012800884,0.0019073684,-0.00062728,0.28994527560160527
WSCD1_ENSTGUG00000008895.2,0.10601053,0.13580191,-0.029791385,2.6751392320665098e-09
ALDOC_ENSTGUG00000021682.1,0.67754424,0.6550246,0.022519648,0.028355003517950415
PIGS_ENSTGUG00000006023.2,0.9869035,0.9518866,0.035016894,0.004753497366947392
UNC119_ENSTGUG00000025488.1,0.24015726,0.24469051,-0.004533246,0.547222347461855
FOXN1_ENSTGUG00000005999.2,0.0021158406,0.0017618443,0.0003539963,0.5711125970876287
RAP1GAP2_ENSTGUG00000008866.2,0.14805064,0.1534,-0.005349368,0.38198047474601393
SLC13A2_ENSTGUG00000005976.2,5.7413505e-05,5.7862588e-05,-4.4908302e-07,0.9956042079490272
_ENSTGUG00000020395.1,0.0,0.00015442885,-0.00015442885,0.15869359263527588
SLC46A1_ENSTGUG00000005966.2,0.016328081,0.016323494,4.587695e-06,0.9980298955229265
SARM1_ENSTGUG00000005952.2,0.06256816,0.07747693,-0.014908776,0.0001264051105877764
_ENSTGUG00000005933.2,0.39863676,0.6037592,-0.20512247,2.9595174416599683e-78
_ENSTGUG00000022217.1,0.13166618,0.20660414,-0.074937955,1.973384402868623e-39
SEBOX_ENSTGUG00000021439.1,4.9531005e-05,0.00043229113,-0.00038276013,0.05790239903136156
TMEM199_ENSTGUG00000005925.2,0.17267118,0.17972726,-0.0070560724,0.25124487727562406
POLDIP2_ENSTGUG00000005900.2,0.13318124,0.16213168,-0.028950438,2.1028462052205013e-07
_ENSTGUG00000020754.1,0.04383415,0.03987597,0.0039581805,0.23451274093589097
_ENSTGUG00000028120.1,0.10878474,0.10305408,0.005730666,0.14919877478813998
CLUH_ENSTGUG00000008810.2,0.061101835,0.082212396,-0.02111056,4.4795613289959434e-08
SMG6_ENSTGUG00000005836.2,0.028319571,0.036320653,-0.008001082,0.0020815050557046436
PAFAH1B1_ENSTGUG00000008782.2,0.36787984,0.39760554,-0.0297257,0.0008123173422696577
_ENSTGUG00000017842.2,0.0,0.0,0.0,
_ENSTGUG00000018042.2,0.00010794899,0.0,0.00010794899,0.3173210253830695
_ENSTGUG00000018802.1,0.0,0.0,0.0,
MNT_ENSTGUG00000020204.1,0.036688272,0.047563747,-0.010875475,0.000244970018204285
SRR_ENSTGUG00000005866.2,0.06872187,0.06433893,0.004382938,0.25146274197034973
HIC1_ENSTGUG00000005835.2,0.00012479206,8.295249e-05,4.1839572e-05,0.7800770750940454
SGSM2_ENSTGUG00000008737.2,0.21593441,0.20950562,0.006428793,0.36617492134544605
_ENSTGUG00000022444.1,0.0,0.0,0.0,
OVCA2_ENSTGUG00000028974.1,0.067126654,0.089282654,-0.022156,4.877982494980596e-08
TNFAIP1_ENSTGUG00000027217.1,0.08918038,0.10549886,-0.016318478,0.0004005166171262713
DPH1_ENSTGUG00000005814.2,0.00026258238,0.0001874459,7.5136486e-05,0.7479284894591502
IFT20_ENSTGUG00000008706.2,0.12282114,0.14926723,-0.02644609,1.0404345005460966e-07
RTN4RL1_ENSTGUG00000025227.1,0.101315014,0.079057425,0.022257589,8.215385990900157e-06
_ENSTGUG00000026589.1,0.07650262,0.054768443,0.021734178,4.370950555066768e-07
TMEM97_ENSTGUG00000020994.1,0.20054117,0.21495168,-0.014410511,0.03039704411453173
RPA1_ENSTGUG00000005775.2,0.06384698,0.07350745,-0.0096604675,0.01308611708823932
NLK_ENSTGUG00000008692.2,0.06394453,0.07403222,-0.010087684,0.010801798761884486
SMYD4_ENSTGUG00000005762.2,0.01567951,0.0201434,-0.0044638906,0.026297992329815438
SERPINF1_ENSTGUG00000005744.2,0.0016705384,0.0014006859,0.00026985258,0.6949443196954306
_ENSTGUG00000008686.2,0.018646171,0.02416401,-0.0055178385,0.007860724756720524
SERPINF2_ENSTGUG00000005737.2,0.00031403673,0.0011588575,-0.00084482075,0.019303208698513673
NOS2_ENSTGUG00000008604.2,0.00838004,0.009996525,-0.0016164854,0.2416977434884363
WDR81_ENSTGUG00000005724.2,0.023265747,0.02672865,-0.0034629032,0.14283143475897492
_ENSTGUG00000005712.2,0.00013093287,0.00024015439,-0.000109221524,0.614732019308345
TLCD2_ENSTGUG00000005710.2,0.059189342,0.07138667,-0.012197331,0.0009293161296972347
PRPF8_ENSTGUG00000005648.2,0.17110984,0.22554387,-0.05443403,3.4004459596913046e-18
KSR1_ENSTGUG00000008593.2,0.06581803,0.08350449,-0.017686464,4.305184049676607e-06
RILP_ENSTGUG00000005643.2,0.004215336,0.012375425,-0.008160088,2.8557839412450257e-10
SCARF1_ENSTGUG00000005622.2,0.010237749,0.019499278,-0.009261529,3.7337376894845786e-07
SLC43A2_ENSTGUG00000005580.2,0.18479943,0.23963138,-0.05483195,1.551197185660879e-14
PITPNA_ENSTGUG00000005551.2,0.15744573,0.16713525,-0.009689525,0.10262578017814492
INPP5K_ENSTGUG00000005518.2,0.08213722,0.10330302,-0.021165803,9.147741165763928e-07
WSB1_ENSTGUG00000008569.2,0.10403159,0.115934536,-0.011902943,0.013812174831294727
MYO1C_ENSTGUG00000005458.2,0.051456023,0.08725004,-0.035794016,1.1211967755910395e-19
NF1_ENSTGUG00000008487.2,0.036156926,0.05007874,-0.013921812,2.746122238898512e-06
YWHAE_ENSTGUG00000005435.2,0.8493237,0.9401444,-0.09082073,5.212074923425949e-13
NCBP3_ENSTGUG00000005396.2,0.053257015,0.074435405,-0.02117839,4.355321142548043e-09
CRK_ENSTGUG00000027683.1,0.11284642,0.14546543,-0.032619014,2.4374664859307014e-10
_ENSTGUG00000025107.1,0.0,0.0,0.0,
OMG_ENSTGUG00000008562.2,0.41746563,0.42241266,-0.0049470365,0.6221231550594589
_ENSTGUG00000026114.1,0.00057150517,0.0004324913,0.00013901386,0.6985944722781151
_ENSTGUG00000008559.2,0.00038798153,0.0030917686,-0.002703787,1.1216670665419207e-05
LRRC75A_ENSTGUG00000022437.1,0.021320444,0.023148887,-0.0018284433,0.38200408655883555
TMEM248_ENSTGUG00000005387.2,0.1556165,0.15699072,-0.0013742149,0.8173565871610935
AKAP1_ENSTGUG00000023588.1,0.14244187,0.14898986,-0.0065479875,0.25388495545308476
_ENSTGUG00000005373.2,0.09501909,0.16478175,-0.06976266,5.427876485274009e-42
MSI2_ENSTGUG00000008452.2,0.07875901,0.09347111,-0.014712103,0.0002846708342514666
_ENSTGUG00000027003.1,0.22998744,0.26651457,-0.036527127,3.7437167105798905e-07
KCTD7_ENSTGUG00000020956.1,0.061248668,0.05037926,0.010869406,0.002539985190317147
_ENSTGUG00000023410.1,0.23981145,0.25592348,-0.01611203,0.023451475651602344
_ENSTGUG00000019598.1,0.00022180911,0.0005367278,-0.00031491867,0.30305244175605445
TPST1_ENSTGUG00000005366.2,0.11525081,0.1375661,-0.022315294,1.750909966514485e-05
CUEDC1_ENSTGUG00000008433.2,0.0321789,0.0362564,-0.004077498,0.12429786704298666
_ENSTGUG00000025006.1,0.00710449,0.0041815806,0.0029229093,0.011038630232773294
CRCP_ENSTGUG00000005354.2,0.13143516,0.16093534,-0.029500186,1.0109791111394169e-07
VEZF1_ENSTGUG00000008421.2,0.23738842,0.30721045,-0.06982203,1.7612805168973574e-21
_ENSTGUG00000005304.2,0.017363304,0.022093209,-0.0047299042,0.015747303330804985
SRSF1_ENSTGUG00000008416.2,0.26389328,0.3124032,-0.048509926,1.5854207447865768e-10
_ENSTGUG00000018246.2,0.0115873935,0.013703206,-0.0021158122,0.1651554372830463
DYNLL2_ENSTGUG00000021743.1,0.5459678,0.6075052,-0.061537385,1.2216831497716079e-08
GUSB_ENSTGUG00000005273.2,0.033368986,0.07012962,-0.036760632,8.461730383533113e-27
VKORC1L1_ENSTGUG00000005263.2,0.0146742575,0.016364807,-0.0016905498,0.3631489726004177
_ENSTGUG00000008415.2,5.9482103e-05,0.00020717282,-0.00014769072,0.33505602176355764
_ENSTGUG00000020414.1,0.00016220156,9.4545554e-05,6.7656e-05,0.6137606573877772
CHCHD2_ENSTGUG00000005194.2,1.6862462,1.7437481,-0.057501912,0.0002029909594326895
HEATR6_ENSTGUG00000008368.2,0.028608495,0.040146336,-0.011537841,1.8770921306890463e-05
PHKG1_ENSTGUG00000005156.2,0.10956407,0.15340298,-0.04383891,4.5741313903141675e-17
_ENSTGUG00000005131.2,0.08454642,0.083456665,0.0010897517,0.7998996286286436
HNF1B_ENSTGUG00000008342.2,0.00037942774,0.00044596902,-6.654128e-05,0.8324292679642371
CCT6B_ENSTGUG00000005105.2,0.37170884,0.4688131,-0.09710425,3.511530786121786e-27
DDX52_ENSTGUG00000008303.2,0.055785455,0.08136595,-0.025580496,5.098254680840998e-12
_ENSTGUG00000024071.1,0.000550017,0.0011013973,-0.00055138033,0.2157358889743469
_ENSTGUG00000018010.2,0.0003854514,0.00041045164,-2.5000249e-05,0.9305249256370703
SYNRG_ENSTGUG00000008265.2,0.066236906,0.07207133,-0.005834423,0.14004503841687763
PSPH_ENSTGUG00000021934.1,0.07895146,0.097784266,-0.018832803,8.021038487395305e-06
NIPSNAP2_ENSTGUG00000005056.2,0.17853568,0.18646583,-0.007930145,0.20609349848778263
MRPS17_ENSTGUG00000026540.1,0.30859834,0.3703281,-0.06172976,6.067730812015171e-14
_ENSTGUG00000005025.2,0.00041729145,0.00070211664,-0.0002848252,0.3808734425482252
_ENSTGUG00000005024.2,0.007819354,0.028969415,-0.02115006,8.836691326491122e-17
_ENSTGUG00000024039.1,0.0012932195,0.0021553626,-0.0008621431,0.19657051271015463
TMEM132E_ENSTGUG00000005003.2,0.04238456,0.04087852,0.0015060417,0.6413426055811395
DUSP14_ENSTGUG00000026045.1,0.051366333,0.053103004,-0.0017366707,0.6151685458968239
_ENSTGUG00000018008.2,0.0,0.0,0.0,
TADA2A_ENSTGUG00000008238.2,0.03228587,0.03640404,-0.0041181706,0.13364245027403812
LIG3_ENSTGUG00000004932.2,0.055009224,0.059281096,-0.0042718723,0.21374718925113684
RFFL_ENSTGUG00000004921.2,0.0055196313,0.00732262,-0.0018029888,0.10915207253549182
RAD51D_ENSTGUG00000004887.2,0.014962496,0.01813666,-0.0031741634,0.08561047145494247
UNC45B_ENSTGUG00000004851.2,0.0020945028,0.0018537008,0.00024080195,0.7081314162443311
ACACA_ENSTGUG00000008074.2,0.03517401,0.049288183,-0.014114175,2.600730583898471e-06
_ENSTGUG00000026935.1,0.0,0.0,0.0,
_ENSTGUG00000018087.2,0.00014011818,0.00043895436,-0.00029883618,0.2255987223478209
PEX12_ENSTGUG00000004847.2,0.016243009,0.02031401,-0.004071001,0.04160459901305876
AP2B1_ENSTGUG00000004771.2,0.3054625,0.3319946,-0.026532084,0.0012097446997908507
RASL10B_ENSTGUG00000023856.1,0.08439279,0.057972245,0.026420549,9.892730795209407e-10
_ENSTGUG00000004758.2,0.00050839153,0.0005499407,-4.1549152e-05,0.8828325264926249
AATF_ENSTGUG00000008056.2,0.024862347,0.030624267,-0.0057619195,0.01716484902808415
LHX1_ENSTGUG00000018852.1,0.0070478143,0.009494621,-0.002446807,0.05581194914865233
_ENSTGUG00000023741.1,0.00033628973,0.0006399471,-0.00030365735,0.2822057531456578
_ENSTGUG00000027334.1,3.739535e-05,0.000107278895,-6.988354e-05,0.5384752845939959
_ENSTGUG00000026738.1,3.739535e-05,0.000107278895,-6.988354e-05,0.5384752845939959
_ENSTGUG00000008048.2,0.008904143,0.010465784,-0.0015616408,0.2575565995387036
DHRS11_ENSTGUG00000008041.2,0.005624483,0.010978703,-0.0053542205,1.2804761420087391e-05
GGNBP2_ENSTGUG00000008018.2,0.12030106,0.13010836,-0.009807296,0.06053375020689763
PIGW_ENSTGUG00000008016.2,0.015095072,0.024682622,-0.009587551,5.7719746579897765e-06
MYO19_ENSTGUG00000007997.2,0.010402746,0.012394882,-0.0019921362,0.19126399250854645
_ENSTGUG00000029392.1,0.040811326,0.043457203,-0.0026458763,0.3639403750922642
_ENSTGUG00000019178.1,0.0015187121,0.0035080474,-0.0019893353,0.003758029560857148
_ENSTGUG00000007995.2,0.0,0.0,0.0,
CA4_ENSTGUG00000007977.2,0.049313914,0.021037897,0.028276017,1.7128273745501405e-19
_ENSTGUG00000019587.1,0.00028592953,0.0012292569,-0.0009433273,0.014607624394941898
_ENSTGUG00000007936.2,0.07537934,0.09726468,-0.021885335,2.753969611440544e-07
_ENSTGUG00000007896.2,0.096726365,0.10947029,-0.012743928,0.007994074881525941
PPM1D_ENSTGUG00000007882.2,0.06009606,0.07181659,-0.011720534,0.0016266471125586201
BCAS3_ENSTGUG00000007829.2,0.11191836,0.13517883,-0.023260474,4.251098727086657e-06
_ENSTGUG00000029555.1,0.002950857,0.0030665044,-0.00011564745,0.875386683097084
TBX2_ENSTGUG00000007813.2,0.16531211,0.22097372,-0.055661604,3.751237137837607e-18
TBX4_ENSTGUG00000007802.2,0.0,3.5495574e-05,-3.5495574e-05,0.31731926454067055
BRIP1_ENSTGUG00000007767.2,0.013163307,0.016217627,-0.0030543199,0.08453034249548992
INTS2_ENSTGUG00000007739.2,0.042371307,0.046795987,-0.00442468,0.16245842681951755
MED13_ENSTGUG00000007709.2,0.091968805,0.107021786,-0.015052982,0.001022663939712106
_ENSTGUG00000021601.1,0.020839168,0.021658571,-0.0008194037,0.6895205898213599
RNFT1_ENSTGUG00000007693.2,0.04474037,0.06430284,-0.019562468,1.8077344362153659e-09
_ENSTGUG00000007657.2,0.06986614,0.08921258,-0.019346438,2.5242838250186138e-06
TUBD1_ENSTGUG00000007642.2,0.056573927,0.057506956,-0.00093302876,0.7901870765202494
VMP1_ENSTGUG00000007616.2,0.28473064,0.3136285,-0.028897852,0.00040270834788799293
MIR21_ENSTGUG00000017797.2,0.0,0.0,0.0,
PTRH2_ENSTGUG00000007610.2,0.07699797,0.10179226,-0.024794288,1.555691844873621e-08
CLTC_ENSTGUG00000007540.2,0.37601763,0.43172145,-0.05570382,7.644092780715521e-10
DHX40_ENSTGUG00000007512.2,0.00982844,0.014960815,-0.0051323753,0.0013832391149780647
_ENSTGUG00000028189.1,0.00012749695,0.00053800934,-0.00041051238,0.17229717085300048
_ENSTGUG00000007505.2,0.00096789916,0.0021183295,-0.0011504304,0.037932186210200065
GDPD1_ENSTGUG00000028481.1,0.510814,0.53698444,-0.026170433,0.013379987891253274
_ENSTGUG00000007488.2,0.05545403,0.05740256,-0.001948528,0.5906727727376526
PRR11_ENSTGUG00000007485.2,0.0050020944,0.0049411147,6.0979743e-05,0.9478381681744279
_ENSTGUG00000007482.2,0.0990165,0.13083652,-0.031820014,4.813773027636052e-11
tgu-mir-130c_ENSTGUG00000017632.2,0.0,0.00015075559,-0.00015075559,0.16595954586719072
tgu-mir-301_ENSTGUG00000017918.2,0.0,0.0,0.0,
TRIM37_ENSTGUG00000007430.2,0.07759009,0.08207766,-0.0044875666,0.2970753058297345
PPM1E_ENSTGUG00000028395.1,0.20062938,0.18463853,0.015990853,0.014758191152118558
_ENSTGUG00000018834.1,0.002816247,0.0023994271,0.00041681994,0.5662399034174809
RAD51C_ENSTGUG00000007397.2,0.021083005,0.031670377,-0.010587372,5.6605516979087275e-06
TEX14_ENSTGUG00000007388.2,0.0010924543,0.0019099079,-0.0008174536,0.11505728813837861
U3_ENSTGUG00000022556.1,0.018753573,0.027436309,-0.008682735,9.386222069082853e-07
U3_ENSTGUG00000029744.1,0.0168227,0.027376857,-0.010554157,3.106260966963295e-10
U3_ENSTGUG00000026249.1,0.03669482,0.06316453,-0.026469711,1.6816926591742476e-17
_ENSTGUG00000007365.2,0.00014261295,9.208732e-05,5.0525625e-05,0.6782445282359608
DOC2B_ENSTGUG00000022522.1,0.03262776,0.03149447,0.0011332929,0.701716012386183
_ENSTGUG00000024604.1,0.030902194,0.026744677,0.004157517,0.0821182995222186
RFLNB_ENSTGUG00000028578.1,0.03301439,0.033204775,-0.00019038469,0.9465891384938178
VPS53_ENSTGUG00000007277.2,0.07036281,0.07649437,-0.006131567,0.12923109967200874
_ENSTGUG00000007263.2,0.024035273,0.01821496,0.0058203135,0.0048146710687729305
GLOD4_ENSTGUG00000007248.2,0.12525117,0.11721327,0.008037902,0.11138905267877866
_ENSTGUG00000007244.2,0.07891036,0.069132,0.009778358,0.01478068286078308
NXN_ENSTGUG00000007237.2,0.051518716,0.053495776,-0.00197706,0.5491371974174564
_ENSTGUG00000007210.2,0.005558172,0.008011252,-0.00245308,0.05310920325242605
_ENSTGUG00000028896.1,0.000113002534,0.00033635492,-0.00022335238,0.28286030877812357
ALDH3A2_ENSTGUG00000007195.2,0.069718264,0.10230411,-0.032585844,1.8469106107214902e-14
ULK2_ENSTGUG00000007111.2,0.1608521,0.2552018,-0.09434968,4.893174823926577e-45
NLE1_ENSTGUG00000007088.2,0.01589228,0.025390627,-0.009498347,1.5946296953947898e-05
AKAP10_ENSTGUG00000007059.2,0.12713379,0.18575142,-0.058617637,2.4585213866838233e-23
_ENSTGUG00000022169.1,0.11862685,0.116051,0.0025758445,0.5865652985553136
SPATA22_ENSTGUG00000028241.1,0.088897415,0.08434562,0.004551798,0.24950850874388167
ASPA_ENSTGUG00000007044.2,0.092923656,0.16438358,-0.07145992,8.646622350764572e-39
TRPV3_ENSTGUG00000007015.2,0.008785897,0.015901178,-0.007115281,1.1740148938443392e-06
TRPV1_ENSTGUG00000006952.2,0.04954961,0.06424808,-0.014698468,1.011003166678888e-05
_ENSTGUG00000006941.2,0.010301265,0.011099392,-0.0007981267,0.5474174142597963
CTNS_ENSTGUG00000006919.2,0.013902974,0.026152022,-0.012249048,4.034750654415436e-09
TAX1BP3_ENSTGUG00000028436.1,0.09762095,0.12644029,-0.028819337,3.125574804818962e-10
EMC6_ENSTGUG00000006909.2,0.4407769,0.5256462,-0.084869295,1.2483199739412112e-18
_ENSTGUG00000006858.2,0.03134791,0.028315192,0.0030327197,0.28715790430348
HASPIN_ENSTGUG00000021497.1,0.0011899162,0.004126868,-0.002936952,0.00016503822836744892
_ENSTGUG00000025870.1,0.0,0.0,0.0,
UBB_ENSTGUG00000018243.2,1.8346322,2.2096343,-0.37500215,2.0336320127468376e-128
_ENSTGUG00000006811.2,0.17429823,0.25638226,-0.08208403,1.3781801852503896e-33
PIGL_ENSTGUG00000006797.2,0.0329699,0.038584985,-0.0056150854,0.0349344181713679
NCOR1_ENSTGUG00000006690.2,0.08375115,0.1153517,-0.03160055,3.702306508688141e-12
TTC19_ENSTGUG00000006675.2,0.06562655,0.071314216,-0.005687669,0.14555714664217811
ZSWIM7_ENSTGUG00000025669.1,0.10161459,0.13841507,-0.03680048,2.5800887865694663e-14
ADORA2B_ENSTGUG00000022743.1,0.07357775,0.09250014,-0.018922396,1.112259802199638e-06
SPECC1_ENSTGUG00000006655.2,0.16351233,0.16666715,-0.0031548142,0.6002033711466926
TIMM22_ENSTGUG00000006650.2,0.10166028,0.13106178,-0.029401496,1.7382992852551981e-09
ABR_ENSTGUG00000006626.2,0.15564494,0.21219042,-0.05654548,1.2756732475587128e-18
_ENSTGUG00000023949.1,0.0,0.0,0.0,
_ENSTGUG00000023516.1,0.0,0.0,0.0,
BHLHA9_ENSTGUG00000019555.1,0.0,0.0,0.0,
TRARG1_ENSTGUG00000026003.1,0.15210584,0.21131906,-0.05921322,3.184367384196791e-19
