,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
SYDE2_ENSTGUG00000006457.2,0.0,,,,,,SYDE2_ENSTGUG00000006457.2,oligodendrocytes 3
TOR1AIP1_ENSTGUG00000020808.1,0.0,,,,,,TOR1AIP1_ENSTGUG00000020808.1,oligodendrocytes 3
QSOX1_ENSTGUG00000017374.2,0.0,,,,,,QSOX1_ENSTGUG00000017374.2,oligodendrocytes 3
LHX4_ENSTGUG00000017372.2,0.0,,,,,,LHX4_ENSTGUG00000017372.2,oligodendrocytes 3
ACBD6_ENSTGUG00000017368.2,0.0,,,,,,ACBD6_ENSTGUG00000017368.2,oligodendrocytes 3
CACNA1E_ENSTGUG00000017352.2,0.0,,,,,,CACNA1E_ENSTGUG00000017352.2,oligodendrocytes 3
DARS2_ENSTGUG00000017335.2,0.0,,,,,,DARS2_ENSTGUG00000017335.2,oligodendrocytes 3
KLHL20_ENSTGUG00000017330.2,0.0,,,,,,KLHL20_ENSTGUG00000017330.2,oligodendrocytes 3
TYW3_ENSTGUG00000027800.1,0.0,,,,,,TYW3_ENSTGUG00000027800.1,oligodendrocytes 3
_ENSTGUG00000017314.2,0.0,,,,,,_ENSTGUG00000017314.2,oligodendrocytes 3
_ENSTGUG00000026866.1,0.0,,,,,,_ENSTGUG00000026866.1,oligodendrocytes 3
_ENSTGUG00000026570.1,0.0,,,,,,_ENSTGUG00000026570.1,oligodendrocytes 3
PRRX1_ENSTGUG00000021736.1,0.0,,,,,,PRRX1_ENSTGUG00000021736.1,oligodendrocytes 3
DIRAS3_ENSTGUG00000026090.1,0.0,,,,,,DIRAS3_ENSTGUG00000026090.1,oligodendrocytes 3
_ENSTGUG00000025877.1,0.0,,,,,,_ENSTGUG00000025877.1,oligodendrocytes 3
_ENSTGUG00000019502.1,0.0,,,,,,_ENSTGUG00000019502.1,oligodendrocytes 3
SUCO_ENSTGUG00000017265.2,0.0,,,,,,SUCO_ENSTGUG00000017265.2,oligodendrocytes 3
PLPP6_ENSTGUG00000029432.1,0.0,,,,,,PLPP6_ENSTGUG00000029432.1,oligodendrocytes 3
PHGDH_ENSTGUG00000022462.1,0.0,,,,,,PHGDH_ENSTGUG00000022462.1,oligodendrocytes 3
_ENSTGUG00000029314.1,0.0,,,,,,_ENSTGUG00000029314.1,oligodendrocytes 3
_ENSTGUG00000027788.1,0.0,,,,,,_ENSTGUG00000027788.1,oligodendrocytes 3
UHMK1_ENSTGUG00000021984.1,0.0,,,,,,UHMK1_ENSTGUG00000021984.1,oligodendrocytes 3
DDR2_ENSTGUG00000017130.2,0.0,,,,,,DDR2_ENSTGUG00000017130.2,oligodendrocytes 3
HTATIP2_ENSTGUG00000017027.2,0.0,,,,,,HTATIP2_ENSTGUG00000017027.2,oligodendrocytes 3
RGS4_ENSTGUG00000027221.1,3.25,-0.20837557242540541,3.2249550443863346,0.0041533246992173645,0.9486148700187482,1.0,RGS4_ENSTGUG00000027221.1,oligodendrocytes 3
RGS18_ENSTGUG00000019235.1,0.0,,,,,,RGS18_ENSTGUG00000019235.1,oligodendrocytes 3
RGS1_ENSTGUG00000029268.1,0.0,,,,,,RGS1_ENSTGUG00000029268.1,oligodendrocytes 3
RGS2_ENSTGUG00000016954.2,0.0,,,,,,RGS2_ENSTGUG00000016954.2,oligodendrocytes 3
RARRES1_ENSTGUG00000011202.2,0.0,,,,,,RARRES1_ENSTGUG00000011202.2,oligodendrocytes 3
MLF1_ENSTGUG00000011211.2,0.0,,,,,,MLF1_ENSTGUG00000011211.2,oligodendrocytes 3
RSRC1_ENSTGUG00000011212.2,0.0,,,,,,RSRC1_ENSTGUG00000011212.2,oligodendrocytes 3
C3orf70_ENSTGUG00000028440.1,0.0,,,,,,C3orf70_ENSTGUG00000028440.1,oligodendrocytes 3
VPS8_ENSTGUG00000006995.2,0.0,,,,,,VPS8_ENSTGUG00000006995.2,oligodendrocytes 3
KCNAB1_ENSTGUG00000011253.2,0.0,,,,,,KCNAB1_ENSTGUG00000011253.2,oligodendrocytes 3
_ENSTGUG00000011271.2,0.0,,,,,,_ENSTGUG00000011271.2,oligodendrocytes 3
MAP6D1_ENSTGUG00000025664.1,0.0,,,,,,MAP6D1_ENSTGUG00000025664.1,oligodendrocytes 3
KLHL6_ENSTGUG00000005570.2,0.0,,,,,,KLHL6_ENSTGUG00000005570.2,oligodendrocytes 3
UGGT1_ENSTGUG00000005668.2,0.0,,,,,,UGGT1_ENSTGUG00000005668.2,oligodendrocytes 3
_ENSTGUG00000027531.1,0.0,,,,,,_ENSTGUG00000027531.1,oligodendrocytes 3
P2RY1_ENSTGUG00000011335.2,0.0,,,,,,P2RY1_ENSTGUG00000011335.2,oligodendrocytes 3
P2RY12_ENSTGUG00000026372.1,0.0,,,,,,P2RY12_ENSTGUG00000026372.1,oligodendrocytes 3
P2RY13_ENSTGUG00000024805.1,0.0,,,,,,P2RY13_ENSTGUG00000024805.1,oligodendrocytes 3
P2RY14_ENSTGUG00000022439.1,0.0,,,,,,P2RY14_ENSTGUG00000022439.1,oligodendrocytes 3
B3GNT5_ENSTGUG00000021356.1,0.0,,,,,,B3GNT5_ENSTGUG00000021356.1,oligodendrocytes 3
_ENSTGUG00000005859.2,0.0,,,,,,_ENSTGUG00000005859.2,oligodendrocytes 3
MCCC1_ENSTGUG00000010506.2,0.0,,,,,,MCCC1_ENSTGUG00000010506.2,oligodendrocytes 3
TSC22D2_ENSTGUG00000021144.1,0.0,,,,,,TSC22D2_ENSTGUG00000021144.1,oligodendrocytes 3
_ENSTGUG00000024831.1,0.0,,,,,,_ENSTGUG00000024831.1,oligodendrocytes 3
DCUN1D1_ENSTGUG00000010517.2,0.0,,,,,,DCUN1D1_ENSTGUG00000010517.2,oligodendrocytes 3
UBXN7_ENSTGUG00000005882.2,0.0,,,,,,UBXN7_ENSTGUG00000005882.2,oligodendrocytes 3
SNORC_ENSTGUG00000007306.2,0.0,,,,,,SNORC_ENSTGUG00000007306.2,oligodendrocytes 3
NGEF_ENSTGUG00000007310.2,0.0,,,,,,NGEF_ENSTGUG00000007310.2,oligodendrocytes 3
TM4SF1_ENSTGUG00000011426.2,0.0,,,,,,TM4SF1_ENSTGUG00000011426.2,oligodendrocytes 3
INPP5D_ENSTGUG00000007342.2,0.0,,,,,,INPP5D_ENSTGUG00000007342.2,oligodendrocytes 3
ATG4B_ENSTGUG00000005940.2,0.0,,,,,,ATG4B_ENSTGUG00000005940.2,oligodendrocytes 3
THAP4_ENSTGUG00000005955.2,0.0,,,,,,THAP4_ENSTGUG00000005955.2,oligodendrocytes 3
TRPM2_ENSTGUG00000005963.2,0.0,,,,,,TRPM2_ENSTGUG00000005963.2,oligodendrocytes 3
DGKD_ENSTGUG00000007464.2,0.0,,,,,,DGKD_ENSTGUG00000007464.2,oligodendrocytes 3
DGKG_ENSTGUG00000006053.2,0.0,,,,,,DGKG_ENSTGUG00000006053.2,oligodendrocytes 3
TTC14_ENSTGUG00000010592.2,0.0,,,,,,TTC14_ENSTGUG00000010592.2,oligodendrocytes 3
BOK_ENSTGUG00000006098.2,0.0,,,,,,BOK_ENSTGUG00000006098.2,oligodendrocytes 3
PEX5L_ENSTGUG00000010602.2,0.0,,,,,,PEX5L_ENSTGUG00000010602.2,oligodendrocytes 3
STK25_ENSTGUG00000006107.2,0.0,,,,,,STK25_ENSTGUG00000006107.2,oligodendrocytes 3
SLC25A36_ENSTGUG00000007651.2,0.0,,,,,,SLC25A36_ENSTGUG00000007651.2,oligodendrocytes 3
PXYLP1_ENSTGUG00000007659.2,0.0,,,,,,PXYLP1_ENSTGUG00000007659.2,oligodendrocytes 3
SEPTIN2_ENSTGUG00000006160.2,0.0,,,,,,SEPTIN2_ENSTGUG00000006160.2,oligodendrocytes 3
ZMAT3_ENSTGUG00000027964.1,0.0,,,,,,ZMAT3_ENSTGUG00000027964.1,oligodendrocytes 3
FGF12_ENSTGUG00000009253.2,0.0,,,,,,FGF12_ENSTGUG00000009253.2,oligodendrocytes 3
UTS2B_ENSTGUG00000009278.2,0.0,,,,,,UTS2B_ENSTGUG00000009278.2,oligodendrocytes 3
MTERF4_ENSTGUG00000029144.1,0.0,,,,,,MTERF4_ENSTGUG00000029144.1,oligodendrocytes 3
IL1RAP_ENSTGUG00000009300.2,0.0,,,,,,IL1RAP_ENSTGUG00000009300.2,oligodendrocytes 3
SNED1_ENSTGUG00000006290.2,0.0,,,,,,SNED1_ENSTGUG00000006290.2,oligodendrocytes 3
NAALADL2_ENSTGUG00000010781.2,0.0,,,,,,NAALADL2_ENSTGUG00000010781.2,oligodendrocytes 3
NLGN1_ENSTGUG00000021670.1,0.0,,,,,,NLGN1_ENSTGUG00000021670.1,oligodendrocytes 3
NCEH1_ENSTGUG00000025400.1,0.0,,,,,,NCEH1_ENSTGUG00000025400.1,oligodendrocytes 3
MASP1_ENSTGUG00000009433.2,0.0,,,,,,MASP1_ENSTGUG00000009433.2,oligodendrocytes 3
FNDC3B_ENSTGUG00000010824.2,0.0,,,,,,FNDC3B_ENSTGUG00000010824.2,oligodendrocytes 3
PLD1_ENSTGUG00000010857.2,0.0,,,,,,PLD1_ENSTGUG00000010857.2,oligodendrocytes 3
SLC51A_ENSTGUG00000009499.2,0.0,,,,,,SLC51A_ENSTGUG00000009499.2,oligodendrocytes 3
LTF_ENSTGUG00000006576.2,0.0,,,,,,LTF_ENSTGUG00000006576.2,oligodendrocytes 3
_ENSTGUG00000006615.2,0.0,,,,,,_ENSTGUG00000006615.2,oligodendrocytes 3
SLCO2A1_ENSTGUG00000006636.2,0.0,,,,,,SLCO2A1_ENSTGUG00000006636.2,oligodendrocytes 3
SLC7A14_ENSTGUG00000010946.2,0.75,1.8170797439129565,4.032519217786709,0.16201256769261008,0.6873103138077362,1.0,SLC7A14_ENSTGUG00000010946.2,oligodendrocytes 3
RUBCN_ENSTGUG00000009610.2,0.0,,,,,,RUBCN_ENSTGUG00000009610.2,oligodendrocytes 3
PFKL_ENSTGUG00000006775.2,0.0,,,,,,PFKL_ENSTGUG00000006775.2,oligodendrocytes 3
CRYGS_ENSTGUG00000006819.2,0.0,,,,,,CRYGS_ENSTGUG00000006819.2,oligodendrocytes 3
MECOM_ENSTGUG00000011015.2,0.0,,,,,,MECOM_ENSTGUG00000011015.2,oligodendrocytes 3
EPHB1_ENSTGUG00000006852.2,0.0,,,,,,EPHB1_ENSTGUG00000006852.2,oligodendrocytes 3
HTR2B_ENSTGUG00000009753.2,0.0,,,,,,HTR2B_ENSTGUG00000009753.2,oligodendrocytes 3
LIPH_ENSTGUG00000006925.2,0.0,,,,,,LIPH_ENSTGUG00000006925.2,oligodendrocytes 3
MAP3K13_ENSTGUG00000006958.2,0.0,,,,,,MAP3K13_ENSTGUG00000006958.2,oligodendrocytes 3
_ENSTGUG00000028131.1,0.0,,,,,,_ENSTGUG00000028131.1,oligodendrocytes 3
_ENSTGUG00000011028.2,0.0,,,,,,_ENSTGUG00000011028.2,oligodendrocytes 3
DIS3L2_ENSTGUG00000009820.2,0.0,,,,,,DIS3L2_ENSTGUG00000009820.2,oligodendrocytes 3
ECEL1_ENSTGUG00000009882.2,0.0,,,,,,ECEL1_ENSTGUG00000009882.2,oligodendrocytes 3
_ENSTGUG00000009910.2,0.0,,,,,,_ENSTGUG00000009910.2,oligodendrocytes 3
_ENSTGUG00000011063.2,0.0,,,,,,_ENSTGUG00000011063.2,oligodendrocytes 3
_ENSTGUG00000009970.2,0.0,,,,,,_ENSTGUG00000009970.2,oligodendrocytes 3
_ENSTGUG00000024665.1,0.0,,,,,,_ENSTGUG00000024665.1,oligodendrocytes 3
_ENSTGUG00000022165.1,0.0,,,,,,_ENSTGUG00000022165.1,oligodendrocytes 3
SLITRK3_ENSTGUG00000020001.1,0.0,,,,,,SLITRK3_ENSTGUG00000020001.1,oligodendrocytes 3
RNPEPL1_ENSTGUG00000010032.2,0.0,,,,,,RNPEPL1_ENSTGUG00000010032.2,oligodendrocytes 3
EIF2B5_ENSTGUG00000010097.2,0.0,,,,,,EIF2B5_ENSTGUG00000010097.2,oligodendrocytes 3
ABCF3_ENSTGUG00000010142.2,0.0,,,,,,ABCF3_ENSTGUG00000010142.2,oligodendrocytes 3
_ENSTGUG00000024697.1,0.0,,,,,,_ENSTGUG00000024697.1,oligodendrocytes 3
ALG3_ENSTGUG00000010178.2,0.0,,,,,,ALG3_ENSTGUG00000010178.2,oligodendrocytes 3
CAMK2N2_ENSTGUG00000021822.1,0.0,,,,,,CAMK2N2_ENSTGUG00000021822.1,oligodendrocytes 3
_ENSTGUG00000010193.2,0.0,,,,,,_ENSTGUG00000010193.2,oligodendrocytes 3
FAM131A_ENSTGUG00000028038.1,0.0,,,,,,FAM131A_ENSTGUG00000028038.1,oligodendrocytes 3
POLR2H_ENSTGUG00000010383.2,0.0,,,,,,POLR2H_ENSTGUG00000010383.2,oligodendrocytes 3
EPHB3_ENSTGUG00000010386.2,0.0,,,,,,EPHB3_ENSTGUG00000010386.2,oligodendrocytes 3
MOGAT1_ENSTGUG00000007842.2,0.0,,,,,,MOGAT1_ENSTGUG00000007842.2,oligodendrocytes 3
SCG2_ENSTGUG00000007900.2,0.0,,,,,,SCG2_ENSTGUG00000007900.2,oligodendrocytes 3
SERPINE2_ENSTGUG00000007943.2,0.0,,,,,,SERPINE2_ENSTGUG00000007943.2,oligodendrocytes 3
FAM124B_ENSTGUG00000029286.1,0.0,,,,,,FAM124B_ENSTGUG00000029286.1,oligodendrocytes 3
_ENSTGUG00000008003.2,0.0,,,,,,_ENSTGUG00000008003.2,oligodendrocytes 3
DOCK10_ENSTGUG00000008037.2,0.25,-13.915619743076162,167.76117966247895,1.2916400025636654,0.25574593893522035,0.5241386550705339,DOCK10_ENSTGUG00000008037.2,oligodendrocytes 3
NYAP2_ENSTGUG00000008129.2,0.0,,,,,,NYAP2_ENSTGUG00000008129.2,oligodendrocytes 3
_ENSTGUG00000019368.1,0.0,,,,,,_ENSTGUG00000019368.1,oligodendrocytes 3
RHBDD1_ENSTGUG00000008141.2,0.0,,,,,,RHBDD1_ENSTGUG00000008141.2,oligodendrocytes 3
PID1_ENSTGUG00000024304.1,0.0,,,,,,PID1_ENSTGUG00000024304.1,oligodendrocytes 3
DNER_ENSTGUG00000008311.2,0.25,-14.373180907842194,191.47084191552204,1.2917076281828965,0.2557334948926625,0.5241386550705339,DNER_ENSTGUG00000008311.2,oligodendrocytes 3
SLC16A14_ENSTGUG00000008367.2,0.0,,,,,,SLC16A14_ENSTGUG00000008367.2,oligodendrocytes 3
RASA2_ENSTGUG00000008379.2,0.0,,,,,,RASA2_ENSTGUG00000008379.2,oligodendrocytes 3
ATR_ENSTGUG00000008533.2,0.0,,,,,,ATR_ENSTGUG00000008533.2,oligodendrocytes 3
PLS1_ENSTGUG00000008588.2,0.0,,,,,,PLS1_ENSTGUG00000008588.2,oligodendrocytes 3
PCOLCE2_ENSTGUG00000008671.2,0.0,,,,,,PCOLCE2_ENSTGUG00000008671.2,oligodendrocytes 3
_ENSTGUG00000028169.1,0.0,,,,,,_ENSTGUG00000028169.1,oligodendrocytes 3
SLC9A9_ENSTGUG00000008723.2,0.0,,,,,,SLC9A9_ENSTGUG00000008723.2,oligodendrocytes 3
PLOD2_ENSTGUG00000008767.2,0.0,,,,,,PLOD2_ENSTGUG00000008767.2,oligodendrocytes 3
ZIC1_ENSTGUG00000008838.2,0.0,,,,,,ZIC1_ENSTGUG00000008838.2,oligodendrocytes 3
_ENSTGUG00000008864.2,0.0,,,,,,_ENSTGUG00000008864.2,oligodendrocytes 3
_ENSTGUG00000028211.1,0.0,,,,,,_ENSTGUG00000028211.1,oligodendrocytes 3
APOD_ENSTGUG00000008991.2,0.75,0.5460067742785009,4.194456629164664,0.005282975544110613,0.942057517035836,1.0,APOD_ENSTGUG00000008991.2,oligodendrocytes 3
LSG1_ENSTGUG00000009068.2,0.0,,,,,,LSG1_ENSTGUG00000009068.2,oligodendrocytes 3
CPN2_ENSTGUG00000027818.1,0.0,,,,,,CPN2_ENSTGUG00000027818.1,oligodendrocytes 3
_ENSTGUG00000020727.1,0.0,,,,,,_ENSTGUG00000020727.1,oligodendrocytes 3
CLSTN2_ENSTGUG00000005091.2,0.0,,,,,,CLSTN2_ENSTGUG00000005091.2,oligodendrocytes 3
_ENSTGUG00000021841.1,0.0,,,,,,_ENSTGUG00000021841.1,oligodendrocytes 3
ST6GAL1_ENSTGUG00000005456.2,0.0,,,,,,ST6GAL1_ENSTGUG00000005456.2,oligodendrocytes 3
GPC1_ENSTGUG00000005481.2,0.0,,,,,,GPC1_ENSTGUG00000005481.2,oligodendrocytes 3
_ENSTGUG00000009212.2,1.5,-0.8095258104774725,3.9979583581981464,0.03830378521662681,0.8448343950195287,1.0,_ENSTGUG00000009212.2,oligodendrocytes 3
PLAAT1_ENSTGUG00000009218.2,4.25,-1.2053632751992758,2.3044181514470106,0.2540969981279986,0.6142049155072298,1.0,PLAAT1_ENSTGUG00000009218.2,oligodendrocytes 3
_ENSTGUG00000025509.1,0.0,,,,,,_ENSTGUG00000025509.1,oligodendrocytes 3
_ENSTGUG00000026420.1,0.0,,,,,,_ENSTGUG00000026420.1,oligodendrocytes 3
_ENSTGUG00000024017.1,0.0,,,,,,_ENSTGUG00000024017.1,oligodendrocytes 3
HOMER2_ENSTGUG00000007682.2,0.0,,,,,,HOMER2_ENSTGUG00000007682.2,oligodendrocytes 3
EFL1_ENSTGUG00000007850.2,0.0,,,,,,EFL1_ENSTGUG00000007850.2,oligodendrocytes 3
CEMIP_ENSTGUG00000007966.2,0.0,,,,,,CEMIP_ENSTGUG00000007966.2,oligodendrocytes 3
ABHD17C_ENSTGUG00000020626.1,0.0,,,,,,ABHD17C_ENSTGUG00000020626.1,oligodendrocytes 3
BCL2A1_ENSTGUG00000008084.2,0.0,,,,,,BCL2A1_ENSTGUG00000008084.2,oligodendrocytes 3
_ENSTGUG00000008091.2,0.0,,,,,,_ENSTGUG00000008091.2,oligodendrocytes 3
MINAR1_ENSTGUG00000008095.2,0.0,,,,,,MINAR1_ENSTGUG00000008095.2,oligodendrocytes 3
_ENSTGUG00000025896.1,0.0,,,,,,_ENSTGUG00000025896.1,oligodendrocytes 3
TICRR_ENSTGUG00000008125.2,0.0,,,,,,TICRR_ENSTGUG00000008125.2,oligodendrocytes 3
RHCG_ENSTGUG00000008130.2,0.0,,,,,,RHCG_ENSTGUG00000008130.2,oligodendrocytes 3
ABHD2_ENSTGUG00000008271.2,0.0,,,,,,ABHD2_ENSTGUG00000008271.2,oligodendrocytes 3
HAPLN3_ENSTGUG00000008292.2,0.0,,,,,,HAPLN3_ENSTGUG00000008292.2,oligodendrocytes 3
ACAN_ENSTGUG00000008302.2,0.0,,,,,,ACAN_ENSTGUG00000008302.2,oligodendrocytes 3
AEN_ENSTGUG00000008335.2,0.0,,,,,,AEN_ENSTGUG00000008335.2,oligodendrocytes 3
NTRK3_ENSTGUG00000008364.2,0.0,,,,,,NTRK3_ENSTGUG00000008364.2,oligodendrocytes 3
AKAP13_ENSTGUG00000008410.2,0.0,,,,,,AKAP13_ENSTGUG00000008410.2,oligodendrocytes 3
SV2B_ENSTGUG00000008436.2,0.0,,,,,,SV2B_ENSTGUG00000008436.2,oligodendrocytes 3
ST8SIA2_ENSTGUG00000008518.2,0.0,,,,,,ST8SIA2_ENSTGUG00000008518.2,oligodendrocytes 3
ARRDC4_ENSTGUG00000008606.2,0.0,,,,,,ARRDC4_ENSTGUG00000008606.2,oligodendrocytes 3
SYNM_ENSTGUG00000008704.2,0.0,,,,,,SYNM_ENSTGUG00000008704.2,oligodendrocytes 3
CRABP1_ENSTGUG00000003323.2,0.0,,,,,,CRABP1_ENSTGUG00000003323.2,oligodendrocytes 3
LRRC28_ENSTGUG00000008713.2,0.0,,,,,,LRRC28_ENSTGUG00000008713.2,oligodendrocytes 3
IREB2_ENSTGUG00000003332.2,0.0,,,,,,IREB2_ENSTGUG00000003332.2,oligodendrocytes 3
CHRNA5_ENSTGUG00000003451.2,0.0,,,,,,CHRNA5_ENSTGUG00000003451.2,oligodendrocytes 3
_ENSTGUG00000004278.2,0.0,,,,,,_ENSTGUG00000004278.2,oligodendrocytes 3
PARP6_ENSTGUG00000004303.2,0.0,,,,,,PARP6_ENSTGUG00000004303.2,oligodendrocytes 3
SENP8_ENSTGUG00000024203.1,0.0,,,,,,SENP8_ENSTGUG00000024203.1,oligodendrocytes 3
MYO9A_ENSTGUG00000004424.2,0.0,,,,,,MYO9A_ENSTGUG00000004424.2,oligodendrocytes 3
AP3B2_ENSTGUG00000004517.2,0.0,,,,,,AP3B2_ENSTGUG00000004517.2,oligodendrocytes 3
_ENSTGUG00000004564.2,0.0,,,,,,_ENSTGUG00000004564.2,oligodendrocytes 3
_ENSTGUG00000004607.2,2.75,-1.5367092103060302,2.905745179165994,0.10703811696157928,0.7435417278393399,1.0,_ENSTGUG00000004607.2,oligodendrocytes 3
CSNK1G1_ENSTGUG00000004638.2,0.0,,,,,,CSNK1G1_ENSTGUG00000004638.2,oligodendrocytes 3
SORD_ENSTGUG00000004734.2,0.0,,,,,,SORD_ENSTGUG00000004734.2,oligodendrocytes 3
NMB_ENSTGUG00000004854.2,0.0,,,,,,NMB_ENSTGUG00000004854.2,oligodendrocytes 3
_ENSTGUG00000019329.1,0.0,,,,,,_ENSTGUG00000019329.1,oligodendrocytes 3
SHF_ENSTGUG00000004965.2,0.0,,,,,,SHF_ENSTGUG00000004965.2,oligodendrocytes 3
FAN1_ENSTGUG00000005575.2,0.0,,,,,,FAN1_ENSTGUG00000005575.2,oligodendrocytes 3
MPHOSPH10_ENSTGUG00000005578.2,0.0,,,,,,MPHOSPH10_ENSTGUG00000005578.2,oligodendrocytes 3
APBA2_ENSTGUG00000005613.2,0.0,,,,,,APBA2_ENSTGUG00000005613.2,oligodendrocytes 3
LRRK1_ENSTGUG00000008909.2,0.0,,,,,,LRRK1_ENSTGUG00000008909.2,oligodendrocytes 3
FAM189A1_ENSTGUG00000005645.2,0.0,,,,,,FAM189A1_ENSTGUG00000005645.2,oligodendrocytes 3
PCSK6_ENSTGUG00000008972.2,0.0,,,,,,PCSK6_ENSTGUG00000008972.2,oligodendrocytes 3
VPS13C_ENSTGUG00000005229.2,0.0,,,,,,VPS13C_ENSTGUG00000005229.2,oligodendrocytes 3
RASL12_ENSTGUG00000009081.2,0.0,,,,,,RASL12_ENSTGUG00000009081.2,oligodendrocytes 3
GNRHR_ENSTGUG00000020538.1,0.0,,,,,,GNRHR_ENSTGUG00000020538.1,oligodendrocytes 3
PARP16_ENSTGUG00000009103.2,0.0,,,,,,PARP16_ENSTGUG00000009103.2,oligodendrocytes 3
DPP8_ENSTGUG00000009145.2,0.0,,,,,,DPP8_ENSTGUG00000009145.2,oligodendrocytes 3
TM2D3_ENSTGUG00000005792.2,0.0,,,,,,TM2D3_ENSTGUG00000005792.2,oligodendrocytes 3
MEGF11_ENSTGUG00000009293.2,0.0,,,,,,MEGF11_ENSTGUG00000009293.2,oligodendrocytes 3
_ENSTGUG00000005850.2,0.0,,,,,,_ENSTGUG00000005850.2,oligodendrocytes 3
MAP2K1_ENSTGUG00000009363.2,0.0,,,,,,MAP2K1_ENSTGUG00000009363.2,oligodendrocytes 3
CCNB2_ENSTGUG00000005982.2,0.0,,,,,,CCNB2_ENSTGUG00000005982.2,oligodendrocytes 3
_ENSTGUG00000009527.2,0.0,,,,,,_ENSTGUG00000009527.2,oligodendrocytes 3
AQP9_ENSTGUG00000006153.2,0.0,,,,,,AQP9_ENSTGUG00000006153.2,oligodendrocytes 3
CHRNA3_ENSTGUG00000003469.2,0.0,,,,,,CHRNA3_ENSTGUG00000003469.2,oligodendrocytes 3
CHRNB4_ENSTGUG00000027935.1,0.0,,,,,,CHRNB4_ENSTGUG00000027935.1,oligodendrocytes 3
ALDH1A2_ENSTGUG00000006178.2,0.0,,,,,,ALDH1A2_ENSTGUG00000006178.2,oligodendrocytes 3
TMEM266_ENSTGUG00000003531.2,0.0,,,,,,TMEM266_ENSTGUG00000003531.2,oligodendrocytes 3
ETFA_ENSTGUG00000003549.2,0.0,,,,,,ETFA_ENSTGUG00000003549.2,oligodendrocytes 3
CGNL1_ENSTGUG00000006242.2,0.75,1.8170995683712357,4.032523471601533,0.16201256764198568,0.6873103138540079,1.0,CGNL1_ENSTGUG00000006242.2,oligodendrocytes 3
_ENSTGUG00000020877.1,0.0,,,,,,_ENSTGUG00000020877.1,oligodendrocytes 3
_ENSTGUG00000006310.2,0.0,,,,,,_ENSTGUG00000006310.2,oligodendrocytes 3
_ENSTGUG00000027816.1,0.0,,,,,,_ENSTGUG00000027816.1,oligodendrocytes 3
CSPG4_ENSTGUG00000003708.2,0.0,,,,,,CSPG4_ENSTGUG00000003708.2,oligodendrocytes 3
SNUPN_ENSTGUG00000003724.2,0.0,,,,,,SNUPN_ENSTGUG00000003724.2,oligodendrocytes 3
_ENSTGUG00000009638.2,0.0,,,,,,_ENSTGUG00000009638.2,oligodendrocytes 3
UNC13C_ENSTGUG00000006535.2,0.0,,,,,,UNC13C_ENSTGUG00000006535.2,oligodendrocytes 3
_ENSTGUG00000020842.1,0.0,,,,,,_ENSTGUG00000020842.1,oligodendrocytes 3
FAM214A_ENSTGUG00000006642.2,0.0,,,,,,FAM214A_ENSTGUG00000006642.2,oligodendrocytes 3
_ENSTGUG00000020946.1,0.0,,,,,,_ENSTGUG00000020946.1,oligodendrocytes 3
MYO5A_ENSTGUG00000006654.2,0.0,,,,,,MYO5A_ENSTGUG00000006654.2,oligodendrocytes 3
_ENSTGUG00000021862.1,0.0,,,,,,_ENSTGUG00000021862.1,oligodendrocytes 3
_ENSTGUG00000023529.1,0.0,,,,,,_ENSTGUG00000023529.1,oligodendrocytes 3
_ENSTGUG00000029194.1,0.0,,,,,,_ENSTGUG00000029194.1,oligodendrocytes 3
GNB5_ENSTGUG00000006767.2,0.0,,,,,,GNB5_ENSTGUG00000006767.2,oligodendrocytes 3
_ENSTGUG00000027785.1,0.0,,,,,,_ENSTGUG00000027785.1,oligodendrocytes 3
_ENSTGUG00000024819.1,0.0,,,,,,_ENSTGUG00000024819.1,oligodendrocytes 3
TNFAIP8L3_ENSTGUG00000028388.1,0.0,,,,,,TNFAIP8L3_ENSTGUG00000028388.1,oligodendrocytes 3
CYP19A1_ENSTGUG00000006993.2,0.0,,,,,,CYP19A1_ENSTGUG00000006993.2,oligodendrocytes 3
GLDN_ENSTGUG00000006955.2,0.0,,,,,,GLDN_ENSTGUG00000006955.2,oligodendrocytes 3
_ENSTGUG00000020150.1,0.0,,,,,,_ENSTGUG00000020150.1,oligodendrocytes 3
SEMA6D_ENSTGUG00000007065.2,0.0,,,,,,SEMA6D_ENSTGUG00000007065.2,oligodendrocytes 3
CTXN2_ENSTGUG00000007161.2,0.0,,,,,,CTXN2_ENSTGUG00000007161.2,oligodendrocytes 3
FBN1_ENSTGUG00000019967.1,0.0,,,,,,FBN1_ENSTGUG00000019967.1,oligodendrocytes 3
_ENSTGUG00000020965.1,0.0,,,,,,_ENSTGUG00000020965.1,oligodendrocytes 3
OTUD7A_ENSTGUG00000005449.2,0.0,,,,,,OTUD7A_ENSTGUG00000005449.2,oligodendrocytes 3
_ENSTGUG00000018931.1,0.0,,,,,,_ENSTGUG00000018931.1,oligodendrocytes 3
SHC4_ENSTGUG00000007228.2,0.0,,,,,,SHC4_ENSTGUG00000007228.2,oligodendrocytes 3
DTWD1_ENSTGUG00000007331.2,0.0,,,,,,DTWD1_ENSTGUG00000007331.2,oligodendrocytes 3
SLC30A4_ENSTGUG00000007351.2,0.0,,,,,,SLC30A4_ENSTGUG00000007351.2,oligodendrocytes 3
