,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
STAMBPL1_ENSTGUG00000019247.1,0.0,,,,,,STAMBPL1_ENSTGUG00000019247.1,radial glia 1
ACTA2_ENSTGUG00000029588.1,0.0,,,,,,ACTA2_ENSTGUG00000029588.1,radial glia 1
FAS_ENSTGUG00000023740.1,0.0,,,,,,FAS_ENSTGUG00000023740.1,radial glia 1
CH25H_ENSTGUG00000008317.2,0.0,,,,,,CH25H_ENSTGUG00000008317.2,radial glia 1
_ENSTGUG00000008354.2,0.0,,,,,,_ENSTGUG00000008354.2,radial glia 1
ATRNL1_ENSTGUG00000010983.2,0.0,,,,,,ATRNL1_ENSTGUG00000010983.2,radial glia 1
GFRA1_ENSTGUG00000018882.1,0.0,,,,,,GFRA1_ENSTGUG00000018882.1,radial glia 1
TMEM61_ENSTGUG00000019872.1,0.0,,,,,,TMEM61_ENSTGUG00000019872.1,radial glia 1
VCAM1_ENSTGUG00000005109.2,0.0,,,,,,VCAM1_ENSTGUG00000005109.2,radial glia 1
CDC14A_ENSTGUG00000005078.2,0.0,,,,,,CDC14A_ENSTGUG00000005078.2,radial glia 1
OLFM3_ENSTGUG00000029430.1,0.0,,,,,,OLFM3_ENSTGUG00000029430.1,radial glia 1
_ENSTGUG00000019856.1,0.0,,,,,,_ENSTGUG00000019856.1,radial glia 1
_ENSTGUG00000004806.2,0.0,,,,,,_ENSTGUG00000004806.2,radial glia 1
NDC1_ENSTGUG00000009308.2,0.0,,,,,,NDC1_ENSTGUG00000009308.2,radial glia 1
LRP8_ENSTGUG00000009223.2,0.0,,,,,,LRP8_ENSTGUG00000009223.2,radial glia 1
CCN1_ENSTGUG00000006428.2,0.75,1.9860278190651337,4.671101811968941,0.13366247911703688,0.7146644741846436,1.0,CCN1_ENSTGUG00000006428.2,radial glia 1
NTNG1_ENSTGUG00000004776.2,0.0,,,,,,NTNG1_ENSTGUG00000004776.2,radial glia 1
_ENSTGUG00000006382.2,0.0,,,,,,_ENSTGUG00000006382.2,radial glia 1
VAV3_ENSTGUG00000004635.2,0.0,,,,,,VAV3_ENSTGUG00000004635.2,radial glia 1
PODN_ENSTGUG00000009139.2,0.0,,,,,,PODN_ENSTGUG00000009139.2,radial glia 1
FAM102B_ENSTGUG00000004604.2,0.0,,,,,,FAM102B_ENSTGUG00000004604.2,radial glia 1
ZYG11A_ENSTGUG00000009063.2,0.0,,,,,,ZYG11A_ENSTGUG00000009063.2,radial glia 1
FNDC7_ENSTGUG00000004582.2,0.0,,,,,,FNDC7_ENSTGUG00000004582.2,radial glia 1
COA7_ENSTGUG00000019895.1,0.0,,,,,,COA7_ENSTGUG00000019895.1,radial glia 1
_ENSTGUG00000028492.1,0.0,,,,,,_ENSTGUG00000028492.1,radial glia 1
_ENSTGUG00000019510.1,0.0,,,,,,_ENSTGUG00000019510.1,radial glia 1
SHISAL2A_ENSTGUG00000009059.2,0.0,,,,,,SHISAL2A_ENSTGUG00000009059.2,radial glia 1
GPX7_ENSTGUG00000019211.1,0.0,,,,,,GPX7_ENSTGUG00000019211.1,radial glia 1
_ENSTGUG00000022521.1,0.0,,,,,,_ENSTGUG00000022521.1,radial glia 1
DIRAS3_ENSTGUG00000028200.1,0.0,,,,,,DIRAS3_ENSTGUG00000028200.1,radial glia 1
PTPRC_ENSTGUG00000004389.2,0.0,,,,,,PTPRC_ENSTGUG00000004389.2,radial glia 1
LRRC8D_ENSTGUG00000006223.2,0.0,,,,,,LRRC8D_ENSTGUG00000006223.2,radial glia 1
ATP6V1G3_ENSTGUG00000026626.1,0.0,,,,,,ATP6V1G3_ENSTGUG00000026626.1,radial glia 1
_ENSTGUG00000010158.2,0.75,1.9860278190651337,4.671101811968941,0.13366247911703688,0.7146644741846436,1.0,_ENSTGUG00000010158.2,radial glia 1
ZFYVE9_ENSTGUG00000008916.2,0.0,,,,,,ZFYVE9_ENSTGUG00000008916.2,radial glia 1
LHX9_ENSTGUG00000004361.2,0.0,,,,,,LHX9_ENSTGUG00000004361.2,radial glia 1
TXNDC12_ENSTGUG00000008899.2,0.0,,,,,,TXNDC12_ENSTGUG00000008899.2,radial glia 1
RAB3B_ENSTGUG00000008894.2,0.0,,,,,,RAB3B_ENSTGUG00000008894.2,radial glia 1
DENND1B_ENSTGUG00000004323.2,0.0,,,,,,DENND1B_ENSTGUG00000004323.2,radial glia 1
NRDC_ENSTGUG00000008815.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,NRDC_ENSTGUG00000008815.2,radial glia 1
EPHX4_ENSTGUG00000006106.2,0.0,,,,,,EPHX4_ENSTGUG00000006106.2,radial glia 1
BTBD8_ENSTGUG00000006099.2,0.0,,,,,,BTBD8_ENSTGUG00000006099.2,radial glia 1
_ENSTGUG00000019024.1,0.0,,,,,,_ENSTGUG00000019024.1,radial glia 1
RPAP2_ENSTGUG00000006076.2,0.0,,,,,,RPAP2_ENSTGUG00000006076.2,radial glia 1
_ENSTGUG00000027441.1,0.0,,,,,,_ENSTGUG00000027441.1,radial glia 1
TTC39A_ENSTGUG00000008658.2,0.0,,,,,,TTC39A_ENSTGUG00000008658.2,radial glia 1
F13B_ENSTGUG00000004241.2,0.0,,,,,,F13B_ENSTGUG00000004241.2,radial glia 1
TMEM69_ENSTGUG00000008059.2,0.0,,,,,,TMEM69_ENSTGUG00000008059.2,radial glia 1
_ENSTGUG00000009951.2,0.0,,,,,,_ENSTGUG00000009951.2,radial glia 1
_ENSTGUG00000023239.1,0.0,,,,,,_ENSTGUG00000023239.1,radial glia 1
AKR1A1_ENSTGUG00000007993.2,0.0,,,,,,AKR1A1_ENSTGUG00000007993.2,radial glia 1
MMACHC_ENSTGUG00000028995.1,0.0,,,,,,MMACHC_ENSTGUG00000028995.1,radial glia 1
_ENSTGUG00000004224.2,0.0,,,,,,_ENSTGUG00000004224.2,radial glia 1
KCNT2_ENSTGUG00000004186.2,0.0,,,,,,KCNT2_ENSTGUG00000004186.2,radial glia 1
SPATA6_ENSTGUG00000025010.1,0.0,,,,,,SPATA6_ENSTGUG00000025010.1,radial glia 1
HECTD3_ENSTGUG00000007801.2,0.0,,,,,,HECTD3_ENSTGUG00000007801.2,radial glia 1
B3GALT2_ENSTGUG00000026674.1,0.0,,,,,,B3GALT2_ENSTGUG00000026674.1,radial glia 1
RO60_ENSTGUG00000004126.2,0.0,,,,,,RO60_ENSTGUG00000004126.2,radial glia 1
STIL_ENSTGUG00000008545.2,0.0,,,,,,STIL_ENSTGUG00000008545.2,radial glia 1
TAL1_ENSTGUG00000008542.2,0.0,,,,,,TAL1_ENSTGUG00000008542.2,radial glia 1
_ENSTGUG00000023681.1,1.0,-3.848706002880957e-15,4.051982916760735,0.0,1.0,1.0,_ENSTGUG00000023681.1,radial glia 1
PATJ_ENSTGUG00000009783.2,0.0,,,,,,PATJ_ENSTGUG00000009783.2,radial glia 1
PLK3_ENSTGUG00000007715.2,0.0,,,,,,PLK3_ENSTGUG00000007715.2,radial glia 1
_ENSTGUG00000023100.1,0.0,,,,,,_ENSTGUG00000023100.1,radial glia 1
_ENSTGUG00000027905.1,0.0,,,,,,_ENSTGUG00000027905.1,radial glia 1
ATPAF1_ENSTGUG00000008394.2,0.0,,,,,,ATPAF1_ENSTGUG00000008394.2,radial glia 1
MOB3C_ENSTGUG00000008386.2,0.0,,,,,,MOB3C_ENSTGUG00000008386.2,radial glia 1
TMEM275_ENSTGUG00000027598.1,0.0,,,,,,TMEM275_ENSTGUG00000027598.1,radial glia 1
NMNAT2_ENSTGUG00000003955.2,0.0,,,,,,NMNAT2_ENSTGUG00000003955.2,radial glia 1
FAAH_ENSTGUG00000008323.2,0.0,,,,,,FAAH_ENSTGUG00000008323.2,radial glia 1
SMG7_ENSTGUG00000003928.2,0.0,,,,,,SMG7_ENSTGUG00000003928.2,radial glia 1
_ENSTGUG00000016903.2,0.0,,,,,,_ENSTGUG00000016903.2,radial glia 1
_ENSTGUG00000009722.2,0.0,,,,,,_ENSTGUG00000009722.2,radial glia 1
TMEM53_ENSTGUG00000029355.1,0.0,,,,,,TMEM53_ENSTGUG00000029355.1,radial glia 1
ARPC5_ENSTGUG00000003888.2,0.0,,,,,,ARPC5_ENSTGUG00000003888.2,radial glia 1
JUN_ENSTGUG00000009693.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,JUN_ENSTGUG00000009693.2,radial glia 1
_ENSTGUG00000023228.1,0.0,,,,,,_ENSTGUG00000023228.1,radial glia 1
LURAP1_ENSTGUG00000020108.1,0.0,,,,,,LURAP1_ENSTGUG00000020108.1,radial glia 1
COLGALT2_ENSTGUG00000003826.2,0.0,,,,,,COLGALT2_ENSTGUG00000003826.2,radial glia 1
POMGNT1_ENSTGUG00000008179.2,0.0,,,,,,POMGNT1_ENSTGUG00000008179.2,radial glia 1
TSEN15_ENSTGUG00000003821.2,0.0,,,,,,TSEN15_ENSTGUG00000003821.2,radial glia 1
_ENSTGUG00000003815.2,0.0,,,,,,_ENSTGUG00000003815.2,radial glia 1
_ENSTGUG00000023265.1,0.0,,,,,,_ENSTGUG00000023265.1,radial glia 1
B4GALT2_ENSTGUG00000007553.2,0.0,,,,,,B4GALT2_ENSTGUG00000007553.2,radial glia 1
RNF2_ENSTGUG00000003764.2,0.0,,,,,,RNF2_ENSTGUG00000003764.2,radial glia 1
TRMT1L_ENSTGUG00000003737.2,0.0,,,,,,TRMT1L_ENSTGUG00000003737.2,radial glia 1
DAB1_ENSTGUG00000009639.2,1.0,-3.848706002880957e-15,4.051982916760735,0.0,1.0,1.0,DAB1_ENSTGUG00000009639.2,radial glia 1
ST3GAL3_ENSTGUG00000007443.2,0.0,,,,,,ST3GAL3_ENSTGUG00000007443.2,radial glia 1
PTPRF_ENSTGUG00000007224.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,1.0,PTPRF_ENSTGUG00000007224.2,radial glia 1
PRKAA2_ENSTGUG00000009569.2,0.0,,,,,,PRKAA2_ENSTGUG00000009569.2,radial glia 1
_ENSTGUG00000026013.1,0.0,,,,,,_ENSTGUG00000026013.1,radial glia 1
_ENSTGUG00000009552.2,2.5,-7.502804474348725e-06,3.873681181516531,-3.751665644813329e-12,1.0,1.0,_ENSTGUG00000009552.2,radial glia 1
ALG14_ENSTGUG00000005611.2,0.0,,,,,,ALG14_ENSTGUG00000005611.2,radial glia 1
_ENSTGUG00000025957.1,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,1.0,_ENSTGUG00000025957.1,radial glia 1
PTGS2_ENSTGUG00000003466.2,0.0,,,,,,PTGS2_ENSTGUG00000003466.2,radial glia 1
CDC20_ENSTGUG00000007159.2,0.0,,,,,,CDC20_ENSTGUG00000007159.2,radial glia 1
DPYD_ENSTGUG00000005495.2,0.0,,,,,,DPYD_ENSTGUG00000005495.2,radial glia 1
PLA2G4A_ENSTGUG00000003400.2,0.0,,,,,,PLA2G4A_ENSTGUG00000003400.2,radial glia 1
_ENSTGUG00000018843.1,0.0,,,,,,_ENSTGUG00000018843.1,radial glia 1
_ENSTGUG00000019576.1,0.0,,,,,,_ENSTGUG00000019576.1,radial glia 1
PLPPR5_ENSTGUG00000005466.2,0.0,,,,,,PLPPR5_ENSTGUG00000005466.2,radial glia 1
PLPPR4_ENSTGUG00000028283.1,0.0,,,,,,PLPPR4_ENSTGUG00000028283.1,radial glia 1
ST6GALNAC5_ENSTGUG00000007050.2,0.0,,,,,,ST6GALNAC5_ENSTGUG00000007050.2,radial glia 1
PALMD_ENSTGUG00000005423.2,0.0,,,,,,PALMD_ENSTGUG00000005423.2,radial glia 1
BRINP3_ENSTGUG00000003383.2,0.0,,,,,,BRINP3_ENSTGUG00000003383.2,radial glia 1
PIGK_ENSTGUG00000007025.2,0.0,,,,,,PIGK_ENSTGUG00000007025.2,radial glia 1
_ENSTGUG00000020719.1,0.0,,,,,,_ENSTGUG00000020719.1,radial glia 1
AK5_ENSTGUG00000007008.2,0.0,,,,,,AK5_ENSTGUG00000007008.2,radial glia 1
GPR52_ENSTGUG00000029618.1,0.0,,,,,,GPR52_ENSTGUG00000029618.1,radial glia 1
CACYBP_ENSTGUG00000003273.2,0.75,-1.9859514352586054,4.671064581880068,0.13366246686508276,0.7146644866897169,1.0,CACYBP_ENSTGUG00000003273.2,radial glia 1
TNR_ENSTGUG00000017420.2,0.0,,,,,,TNR_ENSTGUG00000017420.2,radial glia 1
COP1_ENSTGUG00000017417.2,0.0,,,,,,COP1_ENSTGUG00000017417.2,radial glia 1
NEXN_ENSTGUG00000006920.2,0.0,,,,,,NEXN_ENSTGUG00000006920.2,radial glia 1
PTGFR_ENSTGUG00000006816.2,0.0,,,,,,PTGFR_ENSTGUG00000006816.2,radial glia 1
BRINP2_ENSTGUG00000017409.2,0.0,,,,,,BRINP2_ENSTGUG00000017409.2,radial glia 1
ADGRL4_ENSTGUG00000006751.2,0.0,,,,,,ADGRL4_ENSTGUG00000006751.2,radial glia 1
ADGRL2_ENSTGUG00000006679.2,0.0,,,,,,ADGRL2_ENSTGUG00000006679.2,radial glia 1
FAM20B_ENSTGUG00000020527.1,0.0,,,,,,FAM20B_ENSTGUG00000020527.1,radial glia 1
SSX2IP_ENSTGUG00000006524.2,0.0,,,,,,SSX2IP_ENSTGUG00000006524.2,radial glia 1
MCOLN2_ENSTGUG00000006506.2,0.0,,,,,,MCOLN2_ENSTGUG00000006506.2,radial glia 1
SOAT1_ENSTGUG00000017389.2,0.0,,,,,,SOAT1_ENSTGUG00000017389.2,radial glia 1
MCOLN3_ENSTGUG00000006482.2,0.0,,,,,,MCOLN3_ENSTGUG00000006482.2,radial glia 1
DNAI3_ENSTGUG00000006462.2,0.0,,,,,,DNAI3_ENSTGUG00000006462.2,radial glia 1
SYDE2_ENSTGUG00000006457.2,0.0,,,,,,SYDE2_ENSTGUG00000006457.2,radial glia 1
TOR1AIP1_ENSTGUG00000020808.1,0.0,,,,,,TOR1AIP1_ENSTGUG00000020808.1,radial glia 1
QSOX1_ENSTGUG00000017374.2,0.0,,,,,,QSOX1_ENSTGUG00000017374.2,radial glia 1
LHX4_ENSTGUG00000017372.2,0.0,,,,,,LHX4_ENSTGUG00000017372.2,radial glia 1
ACBD6_ENSTGUG00000017368.2,0.0,,,,,,ACBD6_ENSTGUG00000017368.2,radial glia 1
CACNA1E_ENSTGUG00000017352.2,0.0,,,,,,CACNA1E_ENSTGUG00000017352.2,radial glia 1
DARS2_ENSTGUG00000017335.2,0.0,,,,,,DARS2_ENSTGUG00000017335.2,radial glia 1
KLHL20_ENSTGUG00000017330.2,0.0,,,,,,KLHL20_ENSTGUG00000017330.2,radial glia 1
TYW3_ENSTGUG00000027800.1,0.0,,,,,,TYW3_ENSTGUG00000027800.1,radial glia 1
_ENSTGUG00000017314.2,0.0,,,,,,_ENSTGUG00000017314.2,radial glia 1
_ENSTGUG00000026866.1,0.0,,,,,,_ENSTGUG00000026866.1,radial glia 1
_ENSTGUG00000026570.1,0.0,,,,,,_ENSTGUG00000026570.1,radial glia 1
PRRX1_ENSTGUG00000021736.1,0.0,,,,,,PRRX1_ENSTGUG00000021736.1,radial glia 1
DIRAS3_ENSTGUG00000026090.1,0.0,,,,,,DIRAS3_ENSTGUG00000026090.1,radial glia 1
_ENSTGUG00000025877.1,0.0,,,,,,_ENSTGUG00000025877.1,radial glia 1
_ENSTGUG00000019502.1,0.0,,,,,,_ENSTGUG00000019502.1,radial glia 1
SUCO_ENSTGUG00000017265.2,0.0,,,,,,SUCO_ENSTGUG00000017265.2,radial glia 1
PLPP6_ENSTGUG00000029432.1,0.0,,,,,,PLPP6_ENSTGUG00000029432.1,radial glia 1
PHGDH_ENSTGUG00000022462.1,5.0,-0.12160338610785712,3.816165845082536,0.0009749135795864561,0.9750912141231983,1.0,PHGDH_ENSTGUG00000022462.1,radial glia 1
_ENSTGUG00000029314.1,0.0,,,,,,_ENSTGUG00000029314.1,radial glia 1
_ENSTGUG00000027788.1,0.0,,,,,,_ENSTGUG00000027788.1,radial glia 1
UHMK1_ENSTGUG00000021984.1,0.0,,,,,,UHMK1_ENSTGUG00000021984.1,radial glia 1
DDR2_ENSTGUG00000017130.2,0.0,,,,,,DDR2_ENSTGUG00000017130.2,radial glia 1
HTATIP2_ENSTGUG00000017027.2,0.0,,,,,,HTATIP2_ENSTGUG00000017027.2,radial glia 1
RGS4_ENSTGUG00000027221.1,0.75,-1.9859514352586054,4.671064581880068,0.13366246686508276,0.7146644866897169,1.0,RGS4_ENSTGUG00000027221.1,radial glia 1
RGS18_ENSTGUG00000019235.1,0.0,,,,,,RGS18_ENSTGUG00000019235.1,radial glia 1
RGS1_ENSTGUG00000029268.1,0.0,,,,,,RGS1_ENSTGUG00000029268.1,radial glia 1
RGS2_ENSTGUG00000016954.2,0.0,,,,,,RGS2_ENSTGUG00000016954.2,radial glia 1
RARRES1_ENSTGUG00000011202.2,0.5,0.0003335792350989073,6.570874720398849,-2.136211207925953e-09,1.0,1.0,RARRES1_ENSTGUG00000011202.2,radial glia 1
MLF1_ENSTGUG00000011211.2,0.5,0.0003335792350989073,6.570874720398849,-2.136211207925953e-09,1.0,1.0,MLF1_ENSTGUG00000011211.2,radial glia 1
RSRC1_ENSTGUG00000011212.2,0.0,,,,,,RSRC1_ENSTGUG00000011212.2,radial glia 1
C3orf70_ENSTGUG00000028440.1,0.0,,,,,,C3orf70_ENSTGUG00000028440.1,radial glia 1
VPS8_ENSTGUG00000006995.2,0.0,,,,,,VPS8_ENSTGUG00000006995.2,radial glia 1
KCNAB1_ENSTGUG00000011253.2,0.0,,,,,,KCNAB1_ENSTGUG00000011253.2,radial glia 1
_ENSTGUG00000011271.2,0.0,,,,,,_ENSTGUG00000011271.2,radial glia 1
MAP6D1_ENSTGUG00000025664.1,0.0,,,,,,MAP6D1_ENSTGUG00000025664.1,radial glia 1
KLHL6_ENSTGUG00000005570.2,0.0,,,,,,KLHL6_ENSTGUG00000005570.2,radial glia 1
UGGT1_ENSTGUG00000005668.2,0.0,,,,,,UGGT1_ENSTGUG00000005668.2,radial glia 1
_ENSTGUG00000027531.1,0.0,,,,,,_ENSTGUG00000027531.1,radial glia 1
P2RY1_ENSTGUG00000011335.2,0.0,,,,,,P2RY1_ENSTGUG00000011335.2,radial glia 1
P2RY12_ENSTGUG00000026372.1,0.0,,,,,,P2RY12_ENSTGUG00000026372.1,radial glia 1
P2RY13_ENSTGUG00000024805.1,0.0,,,,,,P2RY13_ENSTGUG00000024805.1,radial glia 1
P2RY14_ENSTGUG00000022439.1,0.0,,,,,,P2RY14_ENSTGUG00000022439.1,radial glia 1
B3GNT5_ENSTGUG00000021356.1,0.0,,,,,,B3GNT5_ENSTGUG00000021356.1,radial glia 1
_ENSTGUG00000005859.2,0.0,,,,,,_ENSTGUG00000005859.2,radial glia 1
MCCC1_ENSTGUG00000010506.2,0.0,,,,,,MCCC1_ENSTGUG00000010506.2,radial glia 1
TSC22D2_ENSTGUG00000021144.1,0.0,,,,,,TSC22D2_ENSTGUG00000021144.1,radial glia 1
_ENSTGUG00000024831.1,0.0,,,,,,_ENSTGUG00000024831.1,radial glia 1
DCUN1D1_ENSTGUG00000010517.2,0.0,,,,,,DCUN1D1_ENSTGUG00000010517.2,radial glia 1
UBXN7_ENSTGUG00000005882.2,0.0,,,,,,UBXN7_ENSTGUG00000005882.2,radial glia 1
SNORC_ENSTGUG00000007306.2,0.0,,,,,,SNORC_ENSTGUG00000007306.2,radial glia 1
NGEF_ENSTGUG00000007310.2,0.0,,,,,,NGEF_ENSTGUG00000007310.2,radial glia 1
TM4SF1_ENSTGUG00000011426.2,0.0,,,,,,TM4SF1_ENSTGUG00000011426.2,radial glia 1
INPP5D_ENSTGUG00000007342.2,0.0,,,,,,INPP5D_ENSTGUG00000007342.2,radial glia 1
ATG4B_ENSTGUG00000005940.2,0.0,,,,,,ATG4B_ENSTGUG00000005940.2,radial glia 1
THAP4_ENSTGUG00000005955.2,0.0,,,,,,THAP4_ENSTGUG00000005955.2,radial glia 1
TRPM2_ENSTGUG00000005963.2,0.0,,,,,,TRPM2_ENSTGUG00000005963.2,radial glia 1
DGKD_ENSTGUG00000007464.2,0.0,,,,,,DGKD_ENSTGUG00000007464.2,radial glia 1
DGKG_ENSTGUG00000006053.2,0.0,,,,,,DGKG_ENSTGUG00000006053.2,radial glia 1
TTC14_ENSTGUG00000010592.2,0.0,,,,,,TTC14_ENSTGUG00000010592.2,radial glia 1
BOK_ENSTGUG00000006098.2,0.0,,,,,,BOK_ENSTGUG00000006098.2,radial glia 1
PEX5L_ENSTGUG00000010602.2,0.0,,,,,,PEX5L_ENSTGUG00000010602.2,radial glia 1
STK25_ENSTGUG00000006107.2,0.0,,,,,,STK25_ENSTGUG00000006107.2,radial glia 1
SLC25A36_ENSTGUG00000007651.2,0.0,,,,,,SLC25A36_ENSTGUG00000007651.2,radial glia 1
PXYLP1_ENSTGUG00000007659.2,0.0,,,,,,PXYLP1_ENSTGUG00000007659.2,radial glia 1
SEPTIN2_ENSTGUG00000006160.2,0.0,,,,,,SEPTIN2_ENSTGUG00000006160.2,radial glia 1
ZMAT3_ENSTGUG00000027964.1,0.0,,,,,,ZMAT3_ENSTGUG00000027964.1,radial glia 1
FGF12_ENSTGUG00000009253.2,0.0,,,,,,FGF12_ENSTGUG00000009253.2,radial glia 1
UTS2B_ENSTGUG00000009278.2,0.0,,,,,,UTS2B_ENSTGUG00000009278.2,radial glia 1
MTERF4_ENSTGUG00000029144.1,0.0,,,,,,MTERF4_ENSTGUG00000029144.1,radial glia 1
IL1RAP_ENSTGUG00000009300.2,0.0,,,,,,IL1RAP_ENSTGUG00000009300.2,radial glia 1
SNED1_ENSTGUG00000006290.2,0.0,,,,,,SNED1_ENSTGUG00000006290.2,radial glia 1
NAALADL2_ENSTGUG00000010781.2,0.0,,,,,,NAALADL2_ENSTGUG00000010781.2,radial glia 1
NLGN1_ENSTGUG00000021670.1,0.0,,,,,,NLGN1_ENSTGUG00000021670.1,radial glia 1
NCEH1_ENSTGUG00000025400.1,0.0,,,,,,NCEH1_ENSTGUG00000025400.1,radial glia 1
MASP1_ENSTGUG00000009433.2,0.0,,,,,,MASP1_ENSTGUG00000009433.2,radial glia 1
FNDC3B_ENSTGUG00000010824.2,0.0,,,,,,FNDC3B_ENSTGUG00000010824.2,radial glia 1
PLD1_ENSTGUG00000010857.2,0.0,,,,,,PLD1_ENSTGUG00000010857.2,radial glia 1
SLC51A_ENSTGUG00000009499.2,0.0,,,,,,SLC51A_ENSTGUG00000009499.2,radial glia 1
LTF_ENSTGUG00000006576.2,1.25,0.5081937533399333,4.012047503650538,0.015610858601647237,0.9005683422224301,1.0,LTF_ENSTGUG00000006576.2,radial glia 1
_ENSTGUG00000006615.2,0.0,,,,,,_ENSTGUG00000006615.2,radial glia 1
SLCO2A1_ENSTGUG00000006636.2,0.0,,,,,,SLCO2A1_ENSTGUG00000006636.2,radial glia 1
SLC7A14_ENSTGUG00000010946.2,0.0,,,,,,SLC7A14_ENSTGUG00000010946.2,radial glia 1
RUBCN_ENSTGUG00000009610.2,0.0,,,,,,RUBCN_ENSTGUG00000009610.2,radial glia 1
PFKL_ENSTGUG00000006775.2,0.0,,,,,,PFKL_ENSTGUG00000006775.2,radial glia 1
CRYGS_ENSTGUG00000006819.2,0.0,,,,,,CRYGS_ENSTGUG00000006819.2,radial glia 1
MECOM_ENSTGUG00000011015.2,0.0,,,,,,MECOM_ENSTGUG00000011015.2,radial glia 1
EPHB1_ENSTGUG00000006852.2,0.0,,,,,,EPHB1_ENSTGUG00000006852.2,radial glia 1
HTR2B_ENSTGUG00000009753.2,0.0,,,,,,HTR2B_ENSTGUG00000009753.2,radial glia 1
LIPH_ENSTGUG00000006925.2,0.0,,,,,,LIPH_ENSTGUG00000006925.2,radial glia 1
MAP3K13_ENSTGUG00000006958.2,0.0,,,,,,MAP3K13_ENSTGUG00000006958.2,radial glia 1
_ENSTGUG00000028131.1,0.0,,,,,,_ENSTGUG00000028131.1,radial glia 1
_ENSTGUG00000011028.2,0.0,,,,,,_ENSTGUG00000011028.2,radial glia 1
DIS3L2_ENSTGUG00000009820.2,0.0,,,,,,DIS3L2_ENSTGUG00000009820.2,radial glia 1
ECEL1_ENSTGUG00000009882.2,0.0,,,,,,ECEL1_ENSTGUG00000009882.2,radial glia 1
_ENSTGUG00000009910.2,0.0,,,,,,_ENSTGUG00000009910.2,radial glia 1
_ENSTGUG00000011063.2,0.0,,,,,,_ENSTGUG00000011063.2,radial glia 1
_ENSTGUG00000009970.2,0.0,,,,,,_ENSTGUG00000009970.2,radial glia 1
_ENSTGUG00000024665.1,0.0,,,,,,_ENSTGUG00000024665.1,radial glia 1
_ENSTGUG00000022165.1,0.0,,,,,,_ENSTGUG00000022165.1,radial glia 1
SLITRK3_ENSTGUG00000020001.1,0.0,,,,,,SLITRK3_ENSTGUG00000020001.1,radial glia 1
RNPEPL1_ENSTGUG00000010032.2,0.0,,,,,,RNPEPL1_ENSTGUG00000010032.2,radial glia 1
EIF2B5_ENSTGUG00000010097.2,0.0,,,,,,EIF2B5_ENSTGUG00000010097.2,radial glia 1
ABCF3_ENSTGUG00000010142.2,0.0,,,,,,ABCF3_ENSTGUG00000010142.2,radial glia 1
_ENSTGUG00000024697.1,0.0,,,,,,_ENSTGUG00000024697.1,radial glia 1
ALG3_ENSTGUG00000010178.2,0.0,,,,,,ALG3_ENSTGUG00000010178.2,radial glia 1
CAMK2N2_ENSTGUG00000021822.1,0.0,,,,,,CAMK2N2_ENSTGUG00000021822.1,radial glia 1
_ENSTGUG00000010193.2,0.0,,,,,,_ENSTGUG00000010193.2,radial glia 1
FAM131A_ENSTGUG00000028038.1,0.0,,,,,,FAM131A_ENSTGUG00000028038.1,radial glia 1
POLR2H_ENSTGUG00000010383.2,0.0,,,,,,POLR2H_ENSTGUG00000010383.2,radial glia 1
EPHB3_ENSTGUG00000010386.2,0.0,,,,,,EPHB3_ENSTGUG00000010386.2,radial glia 1
MOGAT1_ENSTGUG00000007842.2,0.0,,,,,,MOGAT1_ENSTGUG00000007842.2,radial glia 1
SCG2_ENSTGUG00000007900.2,0.0,,,,,,SCG2_ENSTGUG00000007900.2,radial glia 1
SERPINE2_ENSTGUG00000007943.2,3.75,-0.16221615271212347,3.8314630611280998,0.0017860665073783366,0.9662899334139425,1.0,SERPINE2_ENSTGUG00000007943.2,radial glia 1
FAM124B_ENSTGUG00000029286.1,0.0,,,,,,FAM124B_ENSTGUG00000029286.1,radial glia 1
_ENSTGUG00000008003.2,0.0,,,,,,_ENSTGUG00000008003.2,radial glia 1
DOCK10_ENSTGUG00000008037.2,0.0,,,,,,DOCK10_ENSTGUG00000008037.2,radial glia 1
NYAP2_ENSTGUG00000008129.2,0.0,,,,,,NYAP2_ENSTGUG00000008129.2,radial glia 1
_ENSTGUG00000019368.1,0.0,,,,,,_ENSTGUG00000019368.1,radial glia 1
RHBDD1_ENSTGUG00000008141.2,0.0,,,,,,RHBDD1_ENSTGUG00000008141.2,radial glia 1
PID1_ENSTGUG00000024304.1,0.0,,,,,,PID1_ENSTGUG00000024304.1,radial glia 1
DNER_ENSTGUG00000008311.2,0.75,-1.9859514352586054,4.671064581880068,0.13366246686508276,0.7146644866897169,1.0,DNER_ENSTGUG00000008311.2,radial glia 1
SLC16A14_ENSTGUG00000008367.2,0.0,,,,,,SLC16A14_ENSTGUG00000008367.2,radial glia 1
RASA2_ENSTGUG00000008379.2,0.0,,,,,,RASA2_ENSTGUG00000008379.2,radial glia 1
ATR_ENSTGUG00000008533.2,0.0,,,,,,ATR_ENSTGUG00000008533.2,radial glia 1
