,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
TMEM198_ENSTGUG00000006199.2,0.0,,,,,,TMEM198_ENSTGUG00000006199.2,red blood cells
MYO1B_ENSTGUG00000010724.2,0.0,,,,,,MYO1B_ENSTGUG00000010724.2,red blood cells
STK11IP_ENSTGUG00000006239.2,0.0,,,,,,STK11IP_ENSTGUG00000006239.2,red blood cells
_ENSTGUG00000006252.2,0.0,,,,,,_ENSTGUG00000006252.2,red blood cells
STAT4_ENSTGUG00000022880.1,0.0,,,,,,STAT4_ENSTGUG00000022880.1,red blood cells
MSTN_ENSTGUG00000010861.2,0.0,,,,,,MSTN_ENSTGUG00000010861.2,red blood cells
PMS1_ENSTGUG00000010865.2,0.0,,,,,,PMS1_ENSTGUG00000010865.2,red blood cells
ORMDL1_ENSTGUG00000027727.1,0.0,,,,,,ORMDL1_ENSTGUG00000027727.1,red blood cells
_ENSTGUG00000006355.2,0.0,,,,,,_ENSTGUG00000006355.2,red blood cells
SLC40A1_ENSTGUG00000010889.2,0.0,,,,,,SLC40A1_ENSTGUG00000010889.2,red blood cells
COL5A2_ENSTGUG00000010924.2,0.0,,,,,,COL5A2_ENSTGUG00000010924.2,red blood cells
COL3A1_ENSTGUG00000010995.2,0.0,,,,,,COL3A1_ENSTGUG00000010995.2,red blood cells
TFPI_ENSTGUG00000011074.2,0.0,,,,,,TFPI_ENSTGUG00000011074.2,red blood cells
ZNF804A_ENSTGUG00000011155.2,0.0,,,,,,ZNF804A_ENSTGUG00000011155.2,red blood cells
ITGB2_ENSTGUG00000011172.2,0.0,,,,,,ITGB2_ENSTGUG00000011172.2,red blood cells
RAPH1_ENSTGUG00000009747.2,0.0,,,,,,RAPH1_ENSTGUG00000009747.2,red blood cells
ICOS_ENSTGUG00000009766.2,0.0,,,,,,ICOS_ENSTGUG00000009766.2,red blood cells
NRP2_ENSTGUG00000009797.2,0.0,,,,,,NRP2_ENSTGUG00000009797.2,red blood cells
INO80D_ENSTGUG00000009890.2,0.0,,,,,,INO80D_ENSTGUG00000009890.2,red blood cells
GPR1_ENSTGUG00000009954.2,0.0,,,,,,GPR1_ENSTGUG00000009954.2,red blood cells
ADAM23_ENSTGUG00000009963.2,0.0,,,,,,ADAM23_ENSTGUG00000009963.2,red blood cells
DUSP19_ENSTGUG00000011298.2,0.0,,,,,,DUSP19_ENSTGUG00000011298.2,red blood cells
_ENSTGUG00000010055.2,0.0,,,,,,_ENSTGUG00000010055.2,red blood cells
PLEKHM3_ENSTGUG00000010067.2,0.0,,,,,,PLEKHM3_ENSTGUG00000010067.2,red blood cells
_ENSTGUG00000021520.1,0.0,,,,,,_ENSTGUG00000021520.1,red blood cells
FAM117B_ENSTGUG00000010101.2,0.0,,,,,,FAM117B_ENSTGUG00000010101.2,red blood cells
PLA2R1_ENSTGUG00000006488.2,0.0,,,,,,PLA2R1_ENSTGUG00000006488.2,red blood cells
_ENSTGUG00000006460.2,0.0,,,,,,_ENSTGUG00000006460.2,red blood cells
TBR1_ENSTGUG00000006709.2,0.0,,,,,,TBR1_ENSTGUG00000006709.2,red blood cells
FAP_ENSTGUG00000006872.2,0.0,,,,,,FAP_ENSTGUG00000006872.2,red blood cells
IFIH1_ENSTGUG00000006914.2,0.0,,,,,,IFIH1_ENSTGUG00000006914.2,red blood cells
KCNH7_ENSTGUG00000006950.2,0.0,,,,,,KCNH7_ENSTGUG00000006950.2,red blood cells
SCN3A_ENSTGUG00000007034.2,0.0,,,,,,SCN3A_ENSTGUG00000007034.2,red blood cells
_ENSTGUG00000007356.2,0.0,,,,,,_ENSTGUG00000007356.2,red blood cells
_ENSTGUG00000007470.2,0.0,,,,,,_ENSTGUG00000007470.2,red blood cells
B3GALT1_ENSTGUG00000019956.1,0.0,,,,,,B3GALT1_ENSTGUG00000019956.1,red blood cells
CERS6_ENSTGUG00000025815.1,0.0,,,,,,CERS6_ENSTGUG00000025815.1,red blood cells
_ENSTGUG00000029017.1,0.0,,,,,,_ENSTGUG00000029017.1,red blood cells
_ENSTGUG00000023923.1,0.0,,,,,,_ENSTGUG00000023923.1,red blood cells
HSPA12A_ENSTGUG00000011029.2,0.0,,,,,,HSPA12A_ENSTGUG00000011029.2,red blood cells
SHTN1_ENSTGUG00000011047.2,0.0,,,,,,SHTN1_ENSTGUG00000011047.2,red blood cells
_ENSTGUG00000021228.1,0.0,,,,,,_ENSTGUG00000021228.1,red blood cells
NANOS1_ENSTGUG00000019075.1,0.0,,,,,,NANOS1_ENSTGUG00000019075.1,red blood cells
_ENSTGUG00000011107.2,0.0,,,,,,_ENSTGUG00000011107.2,red blood cells
RGS10_ENSTGUG00000023661.1,0.0,,,,,,RGS10_ENSTGUG00000023661.1,red blood cells
PLPP4_ENSTGUG00000011201.2,0.0,,,,,,PLPP4_ENSTGUG00000011201.2,red blood cells
ATE1_ENSTGUG00000011274.2,0.0,,,,,,ATE1_ENSTGUG00000011274.2,red blood cells
IKZF5_ENSTGUG00000023212.1,0.0,,,,,,IKZF5_ENSTGUG00000023212.1,red blood cells
GPR26_ENSTGUG00000019570.1,0.0,,,,,,GPR26_ENSTGUG00000019570.1,red blood cells
CPXM2_ENSTGUG00000011397.2,0.0,,,,,,CPXM2_ENSTGUG00000011397.2,red blood cells
_ENSTGUG00000022739.1,0.0,,,,,,_ENSTGUG00000022739.1,red blood cells
_ENSTGUG00000011451.2,0.0,,,,,,_ENSTGUG00000011451.2,red blood cells
ABRAXAS2_ENSTGUG00000011455.2,0.0,,,,,,ABRAXAS2_ENSTGUG00000011455.2,red blood cells
UROS_ENSTGUG00000011481.2,0.0,,,,,,UROS_ENSTGUG00000011481.2,red blood cells
INSYN2A_ENSTGUG00000011540.2,0.0,,,,,,INSYN2A_ENSTGUG00000011540.2,red blood cells
_ENSTGUG00000021193.1,0.0,,,,,,_ENSTGUG00000021193.1,red blood cells
_ENSTGUG00000011657.2,0.0,,,,,,_ENSTGUG00000011657.2,red blood cells
SLC29A3_ENSTGUG00000004247.2,0.0,,,,,,SLC29A3_ENSTGUG00000004247.2,red blood cells
_ENSTGUG00000004487.2,0.0,,,,,,_ENSTGUG00000004487.2,red blood cells
MCU_ENSTGUG00000004428.2,0.0,,,,,,MCU_ENSTGUG00000004428.2,red blood cells
DDIT4_ENSTGUG00000004471.2,0.0,,,,,,DDIT4_ENSTGUG00000004471.2,red blood cells
NPFFR1_ENSTGUG00000004580.2,0.0,,,,,,NPFFR1_ENSTGUG00000004580.2,red blood cells
ECD_ENSTGUG00000016583.2,0.0,,,,,,ECD_ENSTGUG00000016583.2,red blood cells
ADAM8_ENSTGUG00000004723.2,0.0,,,,,,ADAM8_ENSTGUG00000004723.2,red blood cells
MTG1_ENSTGUG00000004841.2,0.0,,,,,,MTG1_ENSTGUG00000004841.2,red blood cells
_ENSTGUG00000004852.2,0.0,,,,,,_ENSTGUG00000004852.2,red blood cells
RNLS_ENSTGUG00000004969.2,0.0,,,,,,RNLS_ENSTGUG00000004969.2,red blood cells
SGMS1_ENSTGUG00000005065.2,0.0,,,,,,SGMS1_ENSTGUG00000005065.2,red blood cells
HTR7_ENSTGUG00000008388.2,0.0,,,,,,HTR7_ENSTGUG00000008388.2,red blood cells
RPP30_ENSTGUG00000008399.2,0.0,,,,,,RPP30_ENSTGUG00000008399.2,red blood cells
HECTD2_ENSTGUG00000008456.2,0.0,,,,,,HECTD2_ENSTGUG00000008456.2,red blood cells
PRKG1_ENSTGUG00000025160.1,0.0,,,,,,PRKG1_ENSTGUG00000025160.1,red blood cells
PPP1R3C_ENSTGUG00000008508.2,0.0,,,,,,PPP1R3C_ENSTGUG00000008508.2,red blood cells
PCDH15_ENSTGUG00000016392.2,0.0,,,,,,PCDH15_ENSTGUG00000016392.2,red blood cells
LRRTM3_ENSTGUG00000003452.2,0.0,,,,,,LRRTM3_ENSTGUG00000003452.2,red blood cells
DNAJC12_ENSTGUG00000021623.1,0.0,,,,,,DNAJC12_ENSTGUG00000021623.1,red blood cells
IPMK_ENSTGUG00000019280.1,0.0,,,,,,IPMK_ENSTGUG00000019280.1,red blood cells
HERC4_ENSTGUG00000003489.2,0.0,,,,,,HERC4_ENSTGUG00000003489.2,red blood cells
LGI1_ENSTGUG00000021343.1,0.0,,,,,,LGI1_ENSTGUG00000021343.1,red blood cells
NRBF2_ENSTGUG00000024274.1,0.0,,,,,,NRBF2_ENSTGUG00000024274.1,red blood cells
EGR2_ENSTGUG00000026762.1,0.0,,,,,,EGR2_ENSTGUG00000026762.1,red blood cells
FFAR4_ENSTGUG00000025019.1,0.0,,,,,,FFAR4_ENSTGUG00000025019.1,red blood cells
_ENSTGUG00000005236.2,0.0,,,,,,_ENSTGUG00000005236.2,red blood cells
SLC25A16_ENSTGUG00000003731.2,0.0,,,,,,SLC25A16_ENSTGUG00000003731.2,red blood cells
CYP26A1_ENSTGUG00000008850.2,0.0,,,,,,CYP26A1_ENSTGUG00000008850.2,red blood cells
CDK1_ENSTGUG00000005332.2,0.0,,,,,,CDK1_ENSTGUG00000005332.2,red blood cells
EXOC6_ENSTGUG00000008869.2,0.0,,,,,,EXOC6_ENSTGUG00000008869.2,red blood cells
_ENSTGUG00000003865.2,0.0,,,,,,_ENSTGUG00000003865.2,red blood cells
HHEX_ENSTGUG00000008924.2,0.0,,,,,,HHEX_ENSTGUG00000008924.2,red blood cells
SRGN_ENSTGUG00000003885.2,0.0,,,,,,SRGN_ENSTGUG00000003885.2,red blood cells
CPEB3_ENSTGUG00000008988.2,0.0,,,,,,CPEB3_ENSTGUG00000008988.2,red blood cells
BLNK_ENSTGUG00000009065.2,0.0,,,,,,BLNK_ENSTGUG00000009065.2,red blood cells
CCDC6_ENSTGUG00000005517.2,0.0,,,,,,CCDC6_ENSTGUG00000005517.2,red blood cells
_ENSTGUG00000020085.1,0.0,,,,,,_ENSTGUG00000020085.1,red blood cells
KNDC1_ENSTGUG00000009094.2,0.0,,,,,,KNDC1_ENSTGUG00000009094.2,red blood cells
BICC1_ENSTGUG00000005584.2,0.0,,,,,,BICC1_ENSTGUG00000005584.2,red blood cells
ADGRA1_ENSTGUG00000009101.2,0.0,,,,,,ADGRA1_ENSTGUG00000009101.2,red blood cells
_ENSTGUG00000026694.1,0.0,,,,,,_ENSTGUG00000026694.1,red blood cells
TSPAN15_ENSTGUG00000004009.2,0.0,,,,,,TSPAN15_ENSTGUG00000004009.2,red blood cells
MACROH2A2_ENSTGUG00000004103.2,0.0,,,,,,MACROH2A2_ENSTGUG00000004103.2,red blood cells
_ENSTGUG00000009131.2,0.0,,,,,,_ENSTGUG00000009131.2,red blood cells
ENTPD1_ENSTGUG00000009148.2,0.0,,,,,,ENTPD1_ENSTGUG00000009148.2,red blood cells
CPN1_ENSTGUG00000009169.2,0.0,,,,,,CPN1_ENSTGUG00000009169.2,red blood cells
_ENSTGUG00000004242.2,0.0,,,,,,_ENSTGUG00000004242.2,red blood cells
_ENSTGUG00000009368.2,0.0,,,,,,_ENSTGUG00000009368.2,red blood cells
ENTPD7_ENSTGUG00000009398.2,0.0,,,,,,ENTPD7_ENSTGUG00000009398.2,red blood cells
CNNM1_ENSTGUG00000009430.2,0.0,,,,,,CNNM1_ENSTGUG00000009430.2,red blood cells
HPSE2_ENSTGUG00000009462.2,0.0,,,,,,HPSE2_ENSTGUG00000009462.2,red blood cells
_ENSTGUG00000009485.2,0.0,,,,,,_ENSTGUG00000009485.2,red blood cells
R3HCC1L_ENSTGUG00000009574.2,0.0,,,,,,R3HCC1L_ENSTGUG00000009574.2,red blood cells
CRTAC1_ENSTGUG00000009582.2,0.0,,,,,,CRTAC1_ENSTGUG00000009582.2,red blood cells
GOLGA7B_ENSTGUG00000026467.1,0.0,,,,,,GOLGA7B_ENSTGUG00000026467.1,red blood cells
AVPI1_ENSTGUG00000025747.1,0.0,,,,,,AVPI1_ENSTGUG00000025747.1,red blood cells
_ENSTGUG00000009606.2,0.0,,,,,,_ENSTGUG00000009606.2,red blood cells
UBTD1_ENSTGUG00000009637.2,0.0,,,,,,UBTD1_ENSTGUG00000009637.2,red blood cells
MMS19_ENSTGUG00000009642.2,0.0,,,,,,MMS19_ENSTGUG00000009642.2,red blood cells
ZDHHC16_ENSTGUG00000009668.2,0.0,,,,,,ZDHHC16_ENSTGUG00000009668.2,red blood cells
RRP12_ENSTGUG00000009711.2,0.0,,,,,,RRP12_ENSTGUG00000009711.2,red blood cells
SLIT1_ENSTGUG00000009734.2,0.0,,,,,,SLIT1_ENSTGUG00000009734.2,red blood cells
_ENSTGUG00000021014.1,0.0,,,,,,_ENSTGUG00000021014.1,red blood cells
_ENSTGUG00000009862.2,0.0,,,,,,_ENSTGUG00000009862.2,red blood cells
NPM3_ENSTGUG00000009948.2,0.0,,,,,,NPM3_ENSTGUG00000009948.2,red blood cells
FBXW4_ENSTGUG00000009903.2,0.0,,,,,,FBXW4_ENSTGUG00000009903.2,red blood cells
_ENSTGUG00000009983.2,0.0,,,,,,_ENSTGUG00000009983.2,red blood cells
GRID1_ENSTGUG00000005621.2,0.0,,,,,,GRID1_ENSTGUG00000005621.2,red blood cells
_ENSTGUG00000029529.1,0.0,,,,,,_ENSTGUG00000029529.1,red blood cells
MMRN2_ENSTGUG00000005738.2,0.0,,,,,,MMRN2_ENSTGUG00000005738.2,red blood cells
SFXN3_ENSTGUG00000010039.2,0.0,,,,,,SFXN3_ENSTGUG00000010039.2,red blood cells
SNCG_ENSTGUG00000005741.2,0.0,,,,,,SNCG_ENSTGUG00000005741.2,red blood cells
PDZD7_ENSTGUG00000010061.2,0.0,,,,,,PDZD7_ENSTGUG00000010061.2,red blood cells
TWNK_ENSTGUG00000010066.2,0.0,,,,,,TWNK_ENSTGUG00000010066.2,red blood cells
SHLD2_ENSTGUG00000028097.1,0.0,,,,,,SHLD2_ENSTGUG00000028097.1,red blood cells
SEMA4G_ENSTGUG00000010077.2,0.0,,,,,,SEMA4G_ENSTGUG00000010077.2,red blood cells
_ENSTGUG00000005802.2,0.0,,,,,,_ENSTGUG00000005802.2,red blood cells
SLF2_ENSTGUG00000010094.2,0.0,,,,,,SLF2_ENSTGUG00000010094.2,red blood cells
NCOA4_ENSTGUG00000005818.2,0.464760848533891,0.00021130414270808173,4.617379890958132,-1.7343424474347557e-09,1.0,1.0,NCOA4_ENSTGUG00000005818.2,red blood cells
_ENSTGUG00000024616.1,0.0,,,,,,_ENSTGUG00000024616.1,red blood cells
_ENSTGUG00000024169.1,0.0,,,,,,_ENSTGUG00000024169.1,red blood cells
OGDHL_ENSTGUG00000005897.2,0.0,,,,,,OGDHL_ENSTGUG00000005897.2,red blood cells
CDHR1_ENSTGUG00000006019.2,0.0,,,,,,CDHR1_ENSTGUG00000006019.2,red blood cells
_ENSTGUG00000006730.2,0.0,,,,,,_ENSTGUG00000006730.2,red blood cells
CAMK2G_ENSTGUG00000006748.2,0.0,,,,,,CAMK2G_ENSTGUG00000006748.2,red blood cells
CYP17A1_ENSTGUG00000010219.2,0.0,,,,,,CYP17A1_ENSTGUG00000010219.2,red blood cells
_ENSTGUG00000010228.2,0.0,,,,,,_ENSTGUG00000010228.2,red blood cells
NRG3_ENSTGUG00000020412.1,0.0,,,,,,NRG3_ENSTGUG00000020412.1,red blood cells
CNNM2_ENSTGUG00000010244.2,0.0,,,,,,CNNM2_ENSTGUG00000010244.2,red blood cells
_ENSTGUG00000024567.1,0.0,,,,,,_ENSTGUG00000024567.1,red blood cells
_ENSTGUG00000006109.2,0.0,,,,,,_ENSTGUG00000006109.2,red blood cells
FUT11_ENSTGUG00000006970.2,0.0,,,,,,FUT11_ENSTGUG00000006970.2,red blood cells
RASGEF1A_ENSTGUG00000006196.2,0.0,,,,,,RASGEF1A_ENSTGUG00000006196.2,red blood cells
RET_ENSTGUG00000006250.2,0.0,,,,,,RET_ENSTGUG00000006250.2,red blood cells
BMS1_ENSTGUG00000006302.2,0.0,,,,,,BMS1_ENSTGUG00000006302.2,red blood cells
NEURL1_ENSTGUG00000010332.2,0.0,,,,,,NEURL1_ENSTGUG00000010332.2,red blood cells
_ENSTGUG00000006340.2,0.0,,,,,,_ENSTGUG00000006340.2,red blood cells
PPIF_ENSTGUG00000019754.1,0.0,,,,,,PPIF_ENSTGUG00000019754.1,red blood cells
SFR1_ENSTGUG00000028915.1,0.0,,,,,,SFR1_ENSTGUG00000028915.1,red blood cells
_ENSTGUG00000007187.2,0.0,,,,,,_ENSTGUG00000007187.2,red blood cells
TLL2_ENSTGUG00000007264.2,0.0,,,,,,TLL2_ENSTGUG00000007264.2,red blood cells
PIK3AP1_ENSTGUG00000007322.2,0.0,,,,,,PIK3AP1_ENSTGUG00000007322.2,red blood cells
SORCS3_ENSTGUG00000010448.2,0.0,,,,,,SORCS3_ENSTGUG00000010448.2,red blood cells
KCNMA1_ENSTGUG00000006514.2,0.0,,,,,,KCNMA1_ENSTGUG00000006514.2,red blood cells
_ENSTGUG00000007368.2,0.0,,,,,,_ENSTGUG00000007368.2,red blood cells
GBF1_ENSTGUG00000007414.2,0.0,,,,,,GBF1_ENSTGUG00000007414.2,red blood cells
COMTD1_ENSTGUG00000006565.2,0.0,,,,,,COMTD1_ENSTGUG00000006565.2,red blood cells
SAMD8_ENSTGUG00000020048.1,0.0,,,,,,SAMD8_ENSTGUG00000020048.1,red blood cells
_ENSTGUG00000006608.2,0.0,,,,,,_ENSTGUG00000006608.2,red blood cells
PSD_ENSTGUG00000007566.2,0.0,,,,,,PSD_ENSTGUG00000007566.2,red blood cells
SEC31B_ENSTGUG00000007660.2,0.0,,,,,,SEC31B_ENSTGUG00000007660.2,red blood cells
SCD_ENSTGUG00000007683.2,0.0,,,,,,SCD_ENSTGUG00000007683.2,red blood cells
SORCS1_ENSTGUG00000010498.2,0.0,,,,,,SORCS1_ENSTGUG00000010498.2,red blood cells
DUSP5_ENSTGUG00000010605.2,0.0,,,,,,DUSP5_ENSTGUG00000010605.2,red blood cells
_ENSTGUG00000007742.2,0.0,,,,,,_ENSTGUG00000007742.2,red blood cells
ALOX5_ENSTGUG00000007818.2,0.0,,,,,,ALOX5_ENSTGUG00000007818.2,red blood cells
_ENSTGUG00000028552.1,0.0,,,,,,_ENSTGUG00000028552.1,red blood cells
ARHGAP22_ENSTGUG00000008148.2,0.0,,,,,,ARHGAP22_ENSTGUG00000008148.2,red blood cells
_ENSTGUG00000008163.2,0.0,,,,,,_ENSTGUG00000008163.2,red blood cells
_ENSTGUG00000008169.2,0.0,,,,,,_ENSTGUG00000008169.2,red blood cells
_ENSTGUG00000025609.1,0.0,,,,,,_ENSTGUG00000025609.1,red blood cells
DCLRE1A_ENSTGUG00000010874.2,0.0,,,,,,DCLRE1A_ENSTGUG00000010874.2,red blood cells
ANKRD22_ENSTGUG00000008300.2,0.0,,,,,,ANKRD22_ENSTGUG00000008300.2,red blood cells
STAMBPL1_ENSTGUG00000019247.1,0.0,,,,,,STAMBPL1_ENSTGUG00000019247.1,red blood cells
ACTA2_ENSTGUG00000029588.1,0.0,,,,,,ACTA2_ENSTGUG00000029588.1,red blood cells
FAS_ENSTGUG00000023740.1,0.0,,,,,,FAS_ENSTGUG00000023740.1,red blood cells
CH25H_ENSTGUG00000008317.2,0.0,,,,,,CH25H_ENSTGUG00000008317.2,red blood cells
_ENSTGUG00000008354.2,0.0,,,,,,_ENSTGUG00000008354.2,red blood cells
ATRNL1_ENSTGUG00000010983.2,0.0,,,,,,ATRNL1_ENSTGUG00000010983.2,red blood cells
GFRA1_ENSTGUG00000018882.1,0.0,,,,,,GFRA1_ENSTGUG00000018882.1,red blood cells
TMEM61_ENSTGUG00000019872.1,0.0,,,,,,TMEM61_ENSTGUG00000019872.1,red blood cells
VCAM1_ENSTGUG00000005109.2,0.0,,,,,,VCAM1_ENSTGUG00000005109.2,red blood cells
CDC14A_ENSTGUG00000005078.2,0.0,,,,,,CDC14A_ENSTGUG00000005078.2,red blood cells
OLFM3_ENSTGUG00000029430.1,0.0,,,,,,OLFM3_ENSTGUG00000029430.1,red blood cells
_ENSTGUG00000019856.1,0.0,,,,,,_ENSTGUG00000019856.1,red blood cells
_ENSTGUG00000004806.2,0.0,,,,,,_ENSTGUG00000004806.2,red blood cells
NDC1_ENSTGUG00000009308.2,0.0,,,,,,NDC1_ENSTGUG00000009308.2,red blood cells
LRP8_ENSTGUG00000009223.2,0.0,,,,,,LRP8_ENSTGUG00000009223.2,red blood cells
CCN1_ENSTGUG00000006428.2,0.0,,,,,,CCN1_ENSTGUG00000006428.2,red blood cells
NTNG1_ENSTGUG00000004776.2,0.0,,,,,,NTNG1_ENSTGUG00000004776.2,red blood cells
_ENSTGUG00000006382.2,0.0,,,,,,_ENSTGUG00000006382.2,red blood cells
VAV3_ENSTGUG00000004635.2,0.0,,,,,,VAV3_ENSTGUG00000004635.2,red blood cells
PODN_ENSTGUG00000009139.2,0.0,,,,,,PODN_ENSTGUG00000009139.2,red blood cells
FAM102B_ENSTGUG00000004604.2,0.0,,,,,,FAM102B_ENSTGUG00000004604.2,red blood cells
ZYG11A_ENSTGUG00000009063.2,0.0,,,,,,ZYG11A_ENSTGUG00000009063.2,red blood cells
FNDC7_ENSTGUG00000004582.2,0.0,,,,,,FNDC7_ENSTGUG00000004582.2,red blood cells
COA7_ENSTGUG00000019895.1,0.0,,,,,,COA7_ENSTGUG00000019895.1,red blood cells
_ENSTGUG00000028492.1,0.0,,,,,,_ENSTGUG00000028492.1,red blood cells
_ENSTGUG00000019510.1,0.0,,,,,,_ENSTGUG00000019510.1,red blood cells
SHISAL2A_ENSTGUG00000009059.2,0.0,,,,,,SHISAL2A_ENSTGUG00000009059.2,red blood cells
GPX7_ENSTGUG00000019211.1,0.0,,,,,,GPX7_ENSTGUG00000019211.1,red blood cells
_ENSTGUG00000022521.1,0.0,,,,,,_ENSTGUG00000022521.1,red blood cells
DIRAS3_ENSTGUG00000028200.1,0.0,,,,,,DIRAS3_ENSTGUG00000028200.1,red blood cells
PTPRC_ENSTGUG00000004389.2,0.0,,,,,,PTPRC_ENSTGUG00000004389.2,red blood cells
LRRC8D_ENSTGUG00000006223.2,0.0,,,,,,LRRC8D_ENSTGUG00000006223.2,red blood cells
ATP6V1G3_ENSTGUG00000026626.1,0.0,,,,,,ATP6V1G3_ENSTGUG00000026626.1,red blood cells
_ENSTGUG00000010158.2,0.0,,,,,,_ENSTGUG00000010158.2,red blood cells
ZFYVE9_ENSTGUG00000008916.2,0.0,,,,,,ZFYVE9_ENSTGUG00000008916.2,red blood cells
LHX9_ENSTGUG00000004361.2,0.0,,,,,,LHX9_ENSTGUG00000004361.2,red blood cells
TXNDC12_ENSTGUG00000008899.2,0.0,,,,,,TXNDC12_ENSTGUG00000008899.2,red blood cells
RAB3B_ENSTGUG00000008894.2,0.0,,,,,,RAB3B_ENSTGUG00000008894.2,red blood cells
DENND1B_ENSTGUG00000004323.2,0.0,,,,,,DENND1B_ENSTGUG00000004323.2,red blood cells
NRDC_ENSTGUG00000008815.2,0.0,,,,,,NRDC_ENSTGUG00000008815.2,red blood cells
EPHX4_ENSTGUG00000006106.2,0.0,,,,,,EPHX4_ENSTGUG00000006106.2,red blood cells
BTBD8_ENSTGUG00000006099.2,0.0,,,,,,BTBD8_ENSTGUG00000006099.2,red blood cells
_ENSTGUG00000019024.1,0.0,,,,,,_ENSTGUG00000019024.1,red blood cells
RPAP2_ENSTGUG00000006076.2,0.0,,,,,,RPAP2_ENSTGUG00000006076.2,red blood cells
_ENSTGUG00000027441.1,0.0,,,,,,_ENSTGUG00000027441.1,red blood cells
TTC39A_ENSTGUG00000008658.2,0.0,,,,,,TTC39A_ENSTGUG00000008658.2,red blood cells
F13B_ENSTGUG00000004241.2,0.0,,,,,,F13B_ENSTGUG00000004241.2,red blood cells
TMEM69_ENSTGUG00000008059.2,0.0,,,,,,TMEM69_ENSTGUG00000008059.2,red blood cells
_ENSTGUG00000009951.2,0.0,,,,,,_ENSTGUG00000009951.2,red blood cells
_ENSTGUG00000023239.1,0.0,,,,,,_ENSTGUG00000023239.1,red blood cells
AKR1A1_ENSTGUG00000007993.2,0.0,,,,,,AKR1A1_ENSTGUG00000007993.2,red blood cells
MMACHC_ENSTGUG00000028995.1,0.0,,,,,,MMACHC_ENSTGUG00000028995.1,red blood cells
_ENSTGUG00000004224.2,0.0,,,,,,_ENSTGUG00000004224.2,red blood cells
KCNT2_ENSTGUG00000004186.2,0.0,,,,,,KCNT2_ENSTGUG00000004186.2,red blood cells
SPATA6_ENSTGUG00000025010.1,0.0,,,,,,SPATA6_ENSTGUG00000025010.1,red blood cells
HECTD3_ENSTGUG00000007801.2,0.0,,,,,,HECTD3_ENSTGUG00000007801.2,red blood cells
B3GALT2_ENSTGUG00000026674.1,0.0,,,,,,B3GALT2_ENSTGUG00000026674.1,red blood cells
RO60_ENSTGUG00000004126.2,0.0,,,,,,RO60_ENSTGUG00000004126.2,red blood cells
STIL_ENSTGUG00000008545.2,0.0,,,,,,STIL_ENSTGUG00000008545.2,red blood cells
TAL1_ENSTGUG00000008542.2,0.0,,,,,,TAL1_ENSTGUG00000008542.2,red blood cells
_ENSTGUG00000023681.1,0.3112873080917552,15.506420244231627,247.30169567223686,0.5569865764047046,0.45547695116710646,0.983635411149021,_ENSTGUG00000023681.1,red blood cells
PATJ_ENSTGUG00000009783.2,0.0,,,,,,PATJ_ENSTGUG00000009783.2,red blood cells
PLK3_ENSTGUG00000007715.2,0.0,,,,,,PLK3_ENSTGUG00000007715.2,red blood cells
_ENSTGUG00000023100.1,0.0,,,,,,_ENSTGUG00000023100.1,red blood cells
_ENSTGUG00000027905.1,0.0,,,,,,_ENSTGUG00000027905.1,red blood cells
ATPAF1_ENSTGUG00000008394.2,0.0,,,,,,ATPAF1_ENSTGUG00000008394.2,red blood cells
MOB3C_ENSTGUG00000008386.2,0.0,,,,,,MOB3C_ENSTGUG00000008386.2,red blood cells
TMEM275_ENSTGUG00000027598.1,0.0,,,,,,TMEM275_ENSTGUG00000027598.1,red blood cells
NMNAT2_ENSTGUG00000003955.2,0.0,,,,,,NMNAT2_ENSTGUG00000003955.2,red blood cells
FAAH_ENSTGUG00000008323.2,0.0,,,,,,FAAH_ENSTGUG00000008323.2,red blood cells
SMG7_ENSTGUG00000003928.2,0.0,,,,,,SMG7_ENSTGUG00000003928.2,red blood cells
_ENSTGUG00000016903.2,0.0,,,,,,_ENSTGUG00000016903.2,red blood cells
_ENSTGUG00000009722.2,0.0,,,,,,_ENSTGUG00000009722.2,red blood cells
TMEM53_ENSTGUG00000029355.1,0.0,,,,,,TMEM53_ENSTGUG00000029355.1,red blood cells
ARPC5_ENSTGUG00000003888.2,0.0,,,,,,ARPC5_ENSTGUG00000003888.2,red blood cells
JUN_ENSTGUG00000009693.2,0.0,,,,,,JUN_ENSTGUG00000009693.2,red blood cells
_ENSTGUG00000023228.1,0.0,,,,,,_ENSTGUG00000023228.1,red blood cells
LURAP1_ENSTGUG00000020108.1,0.0,,,,,,LURAP1_ENSTGUG00000020108.1,red blood cells
COLGALT2_ENSTGUG00000003826.2,0.0,,,,,,COLGALT2_ENSTGUG00000003826.2,red blood cells
POMGNT1_ENSTGUG00000008179.2,0.0,,,,,,POMGNT1_ENSTGUG00000008179.2,red blood cells
TSEN15_ENSTGUG00000003821.2,0.0,,,,,,TSEN15_ENSTGUG00000003821.2,red blood cells
_ENSTGUG00000003815.2,0.0,,,,,,_ENSTGUG00000003815.2,red blood cells
_ENSTGUG00000023265.1,0.0,,,,,,_ENSTGUG00000023265.1,red blood cells
B4GALT2_ENSTGUG00000007553.2,0.0,,,,,,B4GALT2_ENSTGUG00000007553.2,red blood cells
RNF2_ENSTGUG00000003764.2,0.0,,,,,,RNF2_ENSTGUG00000003764.2,red blood cells
