,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
ADAM23_ENSTGUG00000009963.2,0.0,,,,,,ADAM23_ENSTGUG00000009963.2,oligodendrocyte precursor cells
DUSP19_ENSTGUG00000011298.2,0.0,,,,,,DUSP19_ENSTGUG00000011298.2,oligodendrocyte precursor cells
_ENSTGUG00000010055.2,0.0,,,,,,_ENSTGUG00000010055.2,oligodendrocyte precursor cells
PLEKHM3_ENSTGUG00000010067.2,0.0,,,,,,PLEKHM3_ENSTGUG00000010067.2,oligodendrocyte precursor cells
_ENSTGUG00000021520.1,0.0,,,,,,_ENSTGUG00000021520.1,oligodendrocyte precursor cells
FAM117B_ENSTGUG00000010101.2,0.0,,,,,,FAM117B_ENSTGUG00000010101.2,oligodendrocyte precursor cells
PLA2R1_ENSTGUG00000006488.2,0.0,,,,,,PLA2R1_ENSTGUG00000006488.2,oligodendrocyte precursor cells
_ENSTGUG00000006460.2,0.0,,,,,,_ENSTGUG00000006460.2,oligodendrocyte precursor cells
TBR1_ENSTGUG00000006709.2,0.0,,,,,,TBR1_ENSTGUG00000006709.2,oligodendrocyte precursor cells
FAP_ENSTGUG00000006872.2,0.0,,,,,,FAP_ENSTGUG00000006872.2,oligodendrocyte precursor cells
IFIH1_ENSTGUG00000006914.2,0.0,,,,,,IFIH1_ENSTGUG00000006914.2,oligodendrocyte precursor cells
KCNH7_ENSTGUG00000006950.2,0.0,,,,,,KCNH7_ENSTGUG00000006950.2,oligodendrocyte precursor cells
SCN3A_ENSTGUG00000007034.2,0.0,,,,,,SCN3A_ENSTGUG00000007034.2,oligodendrocyte precursor cells
_ENSTGUG00000007356.2,0.0,,,,,,_ENSTGUG00000007356.2,oligodendrocyte precursor cells
_ENSTGUG00000007470.2,0.0,,,,,,_ENSTGUG00000007470.2,oligodendrocyte precursor cells
B3GALT1_ENSTGUG00000019956.1,0.0,,,,,,B3GALT1_ENSTGUG00000019956.1,oligodendrocyte precursor cells
CERS6_ENSTGUG00000025815.1,0.0,,,,,,CERS6_ENSTGUG00000025815.1,oligodendrocyte precursor cells
_ENSTGUG00000029017.1,0.0,,,,,,_ENSTGUG00000029017.1,oligodendrocyte precursor cells
_ENSTGUG00000023923.1,0.0,,,,,,_ENSTGUG00000023923.1,oligodendrocyte precursor cells
HSPA12A_ENSTGUG00000011029.2,0.0,,,,,,HSPA12A_ENSTGUG00000011029.2,oligodendrocyte precursor cells
SHTN1_ENSTGUG00000011047.2,0.0,,,,,,SHTN1_ENSTGUG00000011047.2,oligodendrocyte precursor cells
_ENSTGUG00000021228.1,0.0,,,,,,_ENSTGUG00000021228.1,oligodendrocyte precursor cells
NANOS1_ENSTGUG00000019075.1,0.0,,,,,,NANOS1_ENSTGUG00000019075.1,oligodendrocyte precursor cells
_ENSTGUG00000011107.2,0.0,,,,,,_ENSTGUG00000011107.2,oligodendrocyte precursor cells
RGS10_ENSTGUG00000023661.1,0.0,,,,,,RGS10_ENSTGUG00000023661.1,oligodendrocyte precursor cells
PLPP4_ENSTGUG00000011201.2,0.0,,,,,,PLPP4_ENSTGUG00000011201.2,oligodendrocyte precursor cells
ATE1_ENSTGUG00000011274.2,0.0,,,,,,ATE1_ENSTGUG00000011274.2,oligodendrocyte precursor cells
IKZF5_ENSTGUG00000023212.1,0.0,,,,,,IKZF5_ENSTGUG00000023212.1,oligodendrocyte precursor cells
GPR26_ENSTGUG00000019570.1,0.0,,,,,,GPR26_ENSTGUG00000019570.1,oligodendrocyte precursor cells
CPXM2_ENSTGUG00000011397.2,0.0,,,,,,CPXM2_ENSTGUG00000011397.2,oligodendrocyte precursor cells
_ENSTGUG00000022739.1,0.0,,,,,,_ENSTGUG00000022739.1,oligodendrocyte precursor cells
_ENSTGUG00000011451.2,0.0,,,,,,_ENSTGUG00000011451.2,oligodendrocyte precursor cells
ABRAXAS2_ENSTGUG00000011455.2,0.0,,,,,,ABRAXAS2_ENSTGUG00000011455.2,oligodendrocyte precursor cells
UROS_ENSTGUG00000011481.2,0.0,,,,,,UROS_ENSTGUG00000011481.2,oligodendrocyte precursor cells
INSYN2A_ENSTGUG00000011540.2,0.0,,,,,,INSYN2A_ENSTGUG00000011540.2,oligodendrocyte precursor cells
_ENSTGUG00000021193.1,0.75,1.9859942321596802,4.671093930367954,0.13366247717787516,0.7146644761638673,1.0,_ENSTGUG00000021193.1,oligodendrocyte precursor cells
_ENSTGUG00000011657.2,0.0,,,,,,_ENSTGUG00000011657.2,oligodendrocyte precursor cells
SLC29A3_ENSTGUG00000004247.2,0.0,,,,,,SLC29A3_ENSTGUG00000004247.2,oligodendrocyte precursor cells
_ENSTGUG00000004487.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,1.0,_ENSTGUG00000004487.2,oligodendrocyte precursor cells
MCU_ENSTGUG00000004428.2,0.0,,,,,,MCU_ENSTGUG00000004428.2,oligodendrocyte precursor cells
DDIT4_ENSTGUG00000004471.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,DDIT4_ENSTGUG00000004471.2,oligodendrocyte precursor cells
NPFFR1_ENSTGUG00000004580.2,0.0,,,,,,NPFFR1_ENSTGUG00000004580.2,oligodendrocyte precursor cells
ECD_ENSTGUG00000016583.2,0.0,,,,,,ECD_ENSTGUG00000016583.2,oligodendrocyte precursor cells
ADAM8_ENSTGUG00000004723.2,0.0,,,,,,ADAM8_ENSTGUG00000004723.2,oligodendrocyte precursor cells
MTG1_ENSTGUG00000004841.2,0.0,,,,,,MTG1_ENSTGUG00000004841.2,oligodendrocyte precursor cells
_ENSTGUG00000004852.2,0.0,,,,,,_ENSTGUG00000004852.2,oligodendrocyte precursor cells
RNLS_ENSTGUG00000004969.2,0.0,,,,,,RNLS_ENSTGUG00000004969.2,oligodendrocyte precursor cells
SGMS1_ENSTGUG00000005065.2,0.0,,,,,,SGMS1_ENSTGUG00000005065.2,oligodendrocyte precursor cells
HTR7_ENSTGUG00000008388.2,0.0,,,,,,HTR7_ENSTGUG00000008388.2,oligodendrocyte precursor cells
RPP30_ENSTGUG00000008399.2,0.0,,,,,,RPP30_ENSTGUG00000008399.2,oligodendrocyte precursor cells
HECTD2_ENSTGUG00000008456.2,0.5,-15.452559797211078,197.6325956776314,0.8531411285258681,0.35566524387771675,1.0,HECTD2_ENSTGUG00000008456.2,oligodendrocyte precursor cells
PRKG1_ENSTGUG00000025160.1,0.0,,,,,,PRKG1_ENSTGUG00000025160.1,oligodendrocyte precursor cells
PPP1R3C_ENSTGUG00000008508.2,0.0,,,,,,PPP1R3C_ENSTGUG00000008508.2,oligodendrocyte precursor cells
PCDH15_ENSTGUG00000016392.2,0.0,,,,,,PCDH15_ENSTGUG00000016392.2,oligodendrocyte precursor cells
LRRTM3_ENSTGUG00000003452.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,LRRTM3_ENSTGUG00000003452.2,oligodendrocyte precursor cells
DNAJC12_ENSTGUG00000021623.1,0.0,,,,,,DNAJC12_ENSTGUG00000021623.1,oligodendrocyte precursor cells
IPMK_ENSTGUG00000019280.1,0.0,,,,,,IPMK_ENSTGUG00000019280.1,oligodendrocyte precursor cells
HERC4_ENSTGUG00000003489.2,0.0,,,,,,HERC4_ENSTGUG00000003489.2,oligodendrocyte precursor cells
LGI1_ENSTGUG00000021343.1,0.5,-15.452559797211078,197.6325956776314,0.8531411285258681,0.35566524387771675,1.0,LGI1_ENSTGUG00000021343.1,oligodendrocyte precursor cells
NRBF2_ENSTGUG00000024274.1,0.0,,,,,,NRBF2_ENSTGUG00000024274.1,oligodendrocyte precursor cells
EGR2_ENSTGUG00000026762.1,0.0,,,,,,EGR2_ENSTGUG00000026762.1,oligodendrocyte precursor cells
FFAR4_ENSTGUG00000025019.1,0.0,,,,,,FFAR4_ENSTGUG00000025019.1,oligodendrocyte precursor cells
_ENSTGUG00000005236.2,0.0,,,,,,_ENSTGUG00000005236.2,oligodendrocyte precursor cells
SLC25A16_ENSTGUG00000003731.2,0.0,,,,,,SLC25A16_ENSTGUG00000003731.2,oligodendrocyte precursor cells
CYP26A1_ENSTGUG00000008850.2,0.0,,,,,,CYP26A1_ENSTGUG00000008850.2,oligodendrocyte precursor cells
CDK1_ENSTGUG00000005332.2,2.5,0.5043667789668808,3.8811075246301856,0.016377006031468966,0.898170595901762,1.0,CDK1_ENSTGUG00000005332.2,oligodendrocyte precursor cells
EXOC6_ENSTGUG00000008869.2,0.0,,,,,,EXOC6_ENSTGUG00000008869.2,oligodendrocyte precursor cells
_ENSTGUG00000003865.2,0.0,,,,,,_ENSTGUG00000003865.2,oligodendrocyte precursor cells
HHEX_ENSTGUG00000008924.2,0.0,,,,,,HHEX_ENSTGUG00000008924.2,oligodendrocyte precursor cells
SRGN_ENSTGUG00000003885.2,0.0,,,,,,SRGN_ENSTGUG00000003885.2,oligodendrocyte precursor cells
CPEB3_ENSTGUG00000008988.2,0.0,,,,,,CPEB3_ENSTGUG00000008988.2,oligodendrocyte precursor cells
BLNK_ENSTGUG00000009065.2,0.0,,,,,,BLNK_ENSTGUG00000009065.2,oligodendrocyte precursor cells
CCDC6_ENSTGUG00000005517.2,0.0,,,,,,CCDC6_ENSTGUG00000005517.2,oligodendrocyte precursor cells
_ENSTGUG00000020085.1,0.0,,,,,,_ENSTGUG00000020085.1,oligodendrocyte precursor cells
KNDC1_ENSTGUG00000009094.2,0.0,,,,,,KNDC1_ENSTGUG00000009094.2,oligodendrocyte precursor cells
BICC1_ENSTGUG00000005584.2,0.0,,,,,,BICC1_ENSTGUG00000005584.2,oligodendrocyte precursor cells
ADGRA1_ENSTGUG00000009101.2,0.0,,,,,,ADGRA1_ENSTGUG00000009101.2,oligodendrocyte precursor cells
_ENSTGUG00000026694.1,0.0,,,,,,_ENSTGUG00000026694.1,oligodendrocyte precursor cells
TSPAN15_ENSTGUG00000004009.2,0.0,,,,,,TSPAN15_ENSTGUG00000004009.2,oligodendrocyte precursor cells
MACROH2A2_ENSTGUG00000004103.2,0.0,,,,,,MACROH2A2_ENSTGUG00000004103.2,oligodendrocyte precursor cells
_ENSTGUG00000009131.2,0.0,,,,,,_ENSTGUG00000009131.2,oligodendrocyte precursor cells
ENTPD1_ENSTGUG00000009148.2,0.0,,,,,,ENTPD1_ENSTGUG00000009148.2,oligodendrocyte precursor cells
CPN1_ENSTGUG00000009169.2,0.0,,,,,,CPN1_ENSTGUG00000009169.2,oligodendrocyte precursor cells
_ENSTGUG00000004242.2,0.0,,,,,,_ENSTGUG00000004242.2,oligodendrocyte precursor cells
_ENSTGUG00000009368.2,0.0,,,,,,_ENSTGUG00000009368.2,oligodendrocyte precursor cells
ENTPD7_ENSTGUG00000009398.2,0.0,,,,,,ENTPD7_ENSTGUG00000009398.2,oligodendrocyte precursor cells
CNNM1_ENSTGUG00000009430.2,0.0,,,,,,CNNM1_ENSTGUG00000009430.2,oligodendrocyte precursor cells
HPSE2_ENSTGUG00000009462.2,0.0,,,,,,HPSE2_ENSTGUG00000009462.2,oligodendrocyte precursor cells
_ENSTGUG00000009485.2,0.0,,,,,,_ENSTGUG00000009485.2,oligodendrocyte precursor cells
R3HCC1L_ENSTGUG00000009574.2,0.0,,,,,,R3HCC1L_ENSTGUG00000009574.2,oligodendrocyte precursor cells
CRTAC1_ENSTGUG00000009582.2,0.0,,,,,,CRTAC1_ENSTGUG00000009582.2,oligodendrocyte precursor cells
GOLGA7B_ENSTGUG00000026467.1,0.0,,,,,,GOLGA7B_ENSTGUG00000026467.1,oligodendrocyte precursor cells
AVPI1_ENSTGUG00000025747.1,0.0,,,,,,AVPI1_ENSTGUG00000025747.1,oligodendrocyte precursor cells
_ENSTGUG00000009606.2,0.0,,,,,,_ENSTGUG00000009606.2,oligodendrocyte precursor cells
UBTD1_ENSTGUG00000009637.2,0.0,,,,,,UBTD1_ENSTGUG00000009637.2,oligodendrocyte precursor cells
MMS19_ENSTGUG00000009642.2,0.0,,,,,,MMS19_ENSTGUG00000009642.2,oligodendrocyte precursor cells
ZDHHC16_ENSTGUG00000009668.2,0.0,,,,,,ZDHHC16_ENSTGUG00000009668.2,oligodendrocyte precursor cells
RRP12_ENSTGUG00000009711.2,0.0,,,,,,RRP12_ENSTGUG00000009711.2,oligodendrocyte precursor cells
SLIT1_ENSTGUG00000009734.2,0.0,,,,,,SLIT1_ENSTGUG00000009734.2,oligodendrocyte precursor cells
_ENSTGUG00000021014.1,0.0,,,,,,_ENSTGUG00000021014.1,oligodendrocyte precursor cells
_ENSTGUG00000009862.2,0.0,,,,,,_ENSTGUG00000009862.2,oligodendrocyte precursor cells
NPM3_ENSTGUG00000009948.2,0.0,,,,,,NPM3_ENSTGUG00000009948.2,oligodendrocyte precursor cells
FBXW4_ENSTGUG00000009903.2,0.0,,,,,,FBXW4_ENSTGUG00000009903.2,oligodendrocyte precursor cells
_ENSTGUG00000009983.2,0.0,,,,,,_ENSTGUG00000009983.2,oligodendrocyte precursor cells
GRID1_ENSTGUG00000005621.2,0.0,,,,,,GRID1_ENSTGUG00000005621.2,oligodendrocyte precursor cells
_ENSTGUG00000029529.1,0.0,,,,,,_ENSTGUG00000029529.1,oligodendrocyte precursor cells
MMRN2_ENSTGUG00000005738.2,0.0,,,,,,MMRN2_ENSTGUG00000005738.2,oligodendrocyte precursor cells
SFXN3_ENSTGUG00000010039.2,0.0,,,,,,SFXN3_ENSTGUG00000010039.2,oligodendrocyte precursor cells
SNCG_ENSTGUG00000005741.2,0.0,,,,,,SNCG_ENSTGUG00000005741.2,oligodendrocyte precursor cells
PDZD7_ENSTGUG00000010061.2,0.0,,,,,,PDZD7_ENSTGUG00000010061.2,oligodendrocyte precursor cells
TWNK_ENSTGUG00000010066.2,0.0,,,,,,TWNK_ENSTGUG00000010066.2,oligodendrocyte precursor cells
SHLD2_ENSTGUG00000028097.1,0.0,,,,,,SHLD2_ENSTGUG00000028097.1,oligodendrocyte precursor cells
SEMA4G_ENSTGUG00000010077.2,0.0,,,,,,SEMA4G_ENSTGUG00000010077.2,oligodendrocyte precursor cells
_ENSTGUG00000005802.2,0.0,,,,,,_ENSTGUG00000005802.2,oligodendrocyte precursor cells
SLF2_ENSTGUG00000010094.2,0.0,,,,,,SLF2_ENSTGUG00000010094.2,oligodendrocyte precursor cells
NCOA4_ENSTGUG00000005818.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,NCOA4_ENSTGUG00000005818.2,oligodendrocyte precursor cells
_ENSTGUG00000024616.1,0.0,,,,,,_ENSTGUG00000024616.1,oligodendrocyte precursor cells
_ENSTGUG00000024169.1,0.0,,,,,,_ENSTGUG00000024169.1,oligodendrocyte precursor cells
OGDHL_ENSTGUG00000005897.2,0.0,,,,,,OGDHL_ENSTGUG00000005897.2,oligodendrocyte precursor cells
CDHR1_ENSTGUG00000006019.2,0.0,,,,,,CDHR1_ENSTGUG00000006019.2,oligodendrocyte precursor cells
_ENSTGUG00000006730.2,0.0,,,,,,_ENSTGUG00000006730.2,oligodendrocyte precursor cells
CAMK2G_ENSTGUG00000006748.2,0.0,,,,,,CAMK2G_ENSTGUG00000006748.2,oligodendrocyte precursor cells
CYP17A1_ENSTGUG00000010219.2,0.0,,,,,,CYP17A1_ENSTGUG00000010219.2,oligodendrocyte precursor cells
_ENSTGUG00000010228.2,0.0,,,,,,_ENSTGUG00000010228.2,oligodendrocyte precursor cells
NRG3_ENSTGUG00000020412.1,0.0,,,,,,NRG3_ENSTGUG00000020412.1,oligodendrocyte precursor cells
CNNM2_ENSTGUG00000010244.2,0.0,,,,,,CNNM2_ENSTGUG00000010244.2,oligodendrocyte precursor cells
_ENSTGUG00000024567.1,0.0,,,,,,_ENSTGUG00000024567.1,oligodendrocyte precursor cells
_ENSTGUG00000006109.2,0.0,,,,,,_ENSTGUG00000006109.2,oligodendrocyte precursor cells
FUT11_ENSTGUG00000006970.2,0.0,,,,,,FUT11_ENSTGUG00000006970.2,oligodendrocyte precursor cells
RASGEF1A_ENSTGUG00000006196.2,0.0,,,,,,RASGEF1A_ENSTGUG00000006196.2,oligodendrocyte precursor cells
RET_ENSTGUG00000006250.2,0.0,,,,,,RET_ENSTGUG00000006250.2,oligodendrocyte precursor cells
BMS1_ENSTGUG00000006302.2,0.0,,,,,,BMS1_ENSTGUG00000006302.2,oligodendrocyte precursor cells
NEURL1_ENSTGUG00000010332.2,0.0,,,,,,NEURL1_ENSTGUG00000010332.2,oligodendrocyte precursor cells
_ENSTGUG00000006340.2,0.0,,,,,,_ENSTGUG00000006340.2,oligodendrocyte precursor cells
PPIF_ENSTGUG00000019754.1,0.0,,,,,,PPIF_ENSTGUG00000019754.1,oligodendrocyte precursor cells
SFR1_ENSTGUG00000028915.1,0.0,,,,,,SFR1_ENSTGUG00000028915.1,oligodendrocyte precursor cells
_ENSTGUG00000007187.2,0.0,,,,,,_ENSTGUG00000007187.2,oligodendrocyte precursor cells
TLL2_ENSTGUG00000007264.2,0.0,,,,,,TLL2_ENSTGUG00000007264.2,oligodendrocyte precursor cells
PIK3AP1_ENSTGUG00000007322.2,0.0,,,,,,PIK3AP1_ENSTGUG00000007322.2,oligodendrocyte precursor cells
SORCS3_ENSTGUG00000010448.2,0.0,,,,,,SORCS3_ENSTGUG00000010448.2,oligodendrocyte precursor cells
KCNMA1_ENSTGUG00000006514.2,0.0,,,,,,KCNMA1_ENSTGUG00000006514.2,oligodendrocyte precursor cells
_ENSTGUG00000007368.2,0.0,,,,,,_ENSTGUG00000007368.2,oligodendrocyte precursor cells
GBF1_ENSTGUG00000007414.2,0.0,,,,,,GBF1_ENSTGUG00000007414.2,oligodendrocyte precursor cells
COMTD1_ENSTGUG00000006565.2,0.0,,,,,,COMTD1_ENSTGUG00000006565.2,oligodendrocyte precursor cells
SAMD8_ENSTGUG00000020048.1,0.0,,,,,,SAMD8_ENSTGUG00000020048.1,oligodendrocyte precursor cells
_ENSTGUG00000006608.2,0.0,,,,,,_ENSTGUG00000006608.2,oligodendrocyte precursor cells
PSD_ENSTGUG00000007566.2,0.0,,,,,,PSD_ENSTGUG00000007566.2,oligodendrocyte precursor cells
SEC31B_ENSTGUG00000007660.2,0.0,,,,,,SEC31B_ENSTGUG00000007660.2,oligodendrocyte precursor cells
SCD_ENSTGUG00000007683.2,0.0,,,,,,SCD_ENSTGUG00000007683.2,oligodendrocyte precursor cells
SORCS1_ENSTGUG00000010498.2,0.0,,,,,,SORCS1_ENSTGUG00000010498.2,oligodendrocyte precursor cells
DUSP5_ENSTGUG00000010605.2,0.0,,,,,,DUSP5_ENSTGUG00000010605.2,oligodendrocyte precursor cells
_ENSTGUG00000007742.2,0.0,,,,,,_ENSTGUG00000007742.2,oligodendrocyte precursor cells
ALOX5_ENSTGUG00000007818.2,0.0,,,,,,ALOX5_ENSTGUG00000007818.2,oligodendrocyte precursor cells
_ENSTGUG00000028552.1,0.0,,,,,,_ENSTGUG00000028552.1,oligodendrocyte precursor cells
ARHGAP22_ENSTGUG00000008148.2,0.0,,,,,,ARHGAP22_ENSTGUG00000008148.2,oligodendrocyte precursor cells
_ENSTGUG00000008163.2,0.0,,,,,,_ENSTGUG00000008163.2,oligodendrocyte precursor cells
_ENSTGUG00000008169.2,0.0,,,,,,_ENSTGUG00000008169.2,oligodendrocyte precursor cells
_ENSTGUG00000025609.1,0.0,,,,,,_ENSTGUG00000025609.1,oligodendrocyte precursor cells
DCLRE1A_ENSTGUG00000010874.2,0.0,,,,,,DCLRE1A_ENSTGUG00000010874.2,oligodendrocyte precursor cells
ANKRD22_ENSTGUG00000008300.2,0.0,,,,,,ANKRD22_ENSTGUG00000008300.2,oligodendrocyte precursor cells
STAMBPL1_ENSTGUG00000019247.1,0.0,,,,,,STAMBPL1_ENSTGUG00000019247.1,oligodendrocyte precursor cells
ACTA2_ENSTGUG00000029588.1,0.0,,,,,,ACTA2_ENSTGUG00000029588.1,oligodendrocyte precursor cells
FAS_ENSTGUG00000023740.1,0.0,,,,,,FAS_ENSTGUG00000023740.1,oligodendrocyte precursor cells
CH25H_ENSTGUG00000008317.2,0.0,,,,,,CH25H_ENSTGUG00000008317.2,oligodendrocyte precursor cells
_ENSTGUG00000008354.2,0.0,,,,,,_ENSTGUG00000008354.2,oligodendrocyte precursor cells
ATRNL1_ENSTGUG00000010983.2,0.0,,,,,,ATRNL1_ENSTGUG00000010983.2,oligodendrocyte precursor cells
GFRA1_ENSTGUG00000018882.1,0.0,,,,,,GFRA1_ENSTGUG00000018882.1,oligodendrocyte precursor cells
TMEM61_ENSTGUG00000019872.1,0.0,,,,,,TMEM61_ENSTGUG00000019872.1,oligodendrocyte precursor cells
VCAM1_ENSTGUG00000005109.2,0.0,,,,,,VCAM1_ENSTGUG00000005109.2,oligodendrocyte precursor cells
CDC14A_ENSTGUG00000005078.2,0.0,,,,,,CDC14A_ENSTGUG00000005078.2,oligodendrocyte precursor cells
OLFM3_ENSTGUG00000029430.1,0.0,,,,,,OLFM3_ENSTGUG00000029430.1,oligodendrocyte precursor cells
_ENSTGUG00000019856.1,0.0,,,,,,_ENSTGUG00000019856.1,oligodendrocyte precursor cells
_ENSTGUG00000004806.2,0.0,,,,,,_ENSTGUG00000004806.2,oligodendrocyte precursor cells
NDC1_ENSTGUG00000009308.2,0.0,,,,,,NDC1_ENSTGUG00000009308.2,oligodendrocyte precursor cells
LRP8_ENSTGUG00000009223.2,0.0,,,,,,LRP8_ENSTGUG00000009223.2,oligodendrocyte precursor cells
CCN1_ENSTGUG00000006428.2,0.0,,,,,,CCN1_ENSTGUG00000006428.2,oligodendrocyte precursor cells
NTNG1_ENSTGUG00000004776.2,0.0,,,,,,NTNG1_ENSTGUG00000004776.2,oligodendrocyte precursor cells
_ENSTGUG00000006382.2,0.0,,,,,,_ENSTGUG00000006382.2,oligodendrocyte precursor cells
VAV3_ENSTGUG00000004635.2,0.0,,,,,,VAV3_ENSTGUG00000004635.2,oligodendrocyte precursor cells
PODN_ENSTGUG00000009139.2,0.0,,,,,,PODN_ENSTGUG00000009139.2,oligodendrocyte precursor cells
FAM102B_ENSTGUG00000004604.2,0.0,,,,,,FAM102B_ENSTGUG00000004604.2,oligodendrocyte precursor cells
ZYG11A_ENSTGUG00000009063.2,0.0,,,,,,ZYG11A_ENSTGUG00000009063.2,oligodendrocyte precursor cells
FNDC7_ENSTGUG00000004582.2,0.0,,,,,,FNDC7_ENSTGUG00000004582.2,oligodendrocyte precursor cells
COA7_ENSTGUG00000019895.1,0.0,,,,,,COA7_ENSTGUG00000019895.1,oligodendrocyte precursor cells
_ENSTGUG00000028492.1,0.0,,,,,,_ENSTGUG00000028492.1,oligodendrocyte precursor cells
_ENSTGUG00000019510.1,0.0,,,,,,_ENSTGUG00000019510.1,oligodendrocyte precursor cells
SHISAL2A_ENSTGUG00000009059.2,0.0,,,,,,SHISAL2A_ENSTGUG00000009059.2,oligodendrocyte precursor cells
GPX7_ENSTGUG00000019211.1,0.0,,,,,,GPX7_ENSTGUG00000019211.1,oligodendrocyte precursor cells
_ENSTGUG00000022521.1,0.0,,,,,,_ENSTGUG00000022521.1,oligodendrocyte precursor cells
DIRAS3_ENSTGUG00000028200.1,0.0,,,,,,DIRAS3_ENSTGUG00000028200.1,oligodendrocyte precursor cells
PTPRC_ENSTGUG00000004389.2,0.0,,,,,,PTPRC_ENSTGUG00000004389.2,oligodendrocyte precursor cells
LRRC8D_ENSTGUG00000006223.2,0.0,,,,,,LRRC8D_ENSTGUG00000006223.2,oligodendrocyte precursor cells
ATP6V1G3_ENSTGUG00000026626.1,0.0,,,,,,ATP6V1G3_ENSTGUG00000026626.1,oligodendrocyte precursor cells
_ENSTGUG00000010158.2,0.0,,,,,,_ENSTGUG00000010158.2,oligodendrocyte precursor cells
ZFYVE9_ENSTGUG00000008916.2,0.0,,,,,,ZFYVE9_ENSTGUG00000008916.2,oligodendrocyte precursor cells
LHX9_ENSTGUG00000004361.2,0.0,,,,,,LHX9_ENSTGUG00000004361.2,oligodendrocyte precursor cells
TXNDC12_ENSTGUG00000008899.2,0.0,,,,,,TXNDC12_ENSTGUG00000008899.2,oligodendrocyte precursor cells
RAB3B_ENSTGUG00000008894.2,0.0,,,,,,RAB3B_ENSTGUG00000008894.2,oligodendrocyte precursor cells
DENND1B_ENSTGUG00000004323.2,0.0,,,,,,DENND1B_ENSTGUG00000004323.2,oligodendrocyte precursor cells
NRDC_ENSTGUG00000008815.2,0.0,,,,,,NRDC_ENSTGUG00000008815.2,oligodendrocyte precursor cells
EPHX4_ENSTGUG00000006106.2,0.0,,,,,,EPHX4_ENSTGUG00000006106.2,oligodendrocyte precursor cells
BTBD8_ENSTGUG00000006099.2,0.0,,,,,,BTBD8_ENSTGUG00000006099.2,oligodendrocyte precursor cells
_ENSTGUG00000019024.1,0.0,,,,,,_ENSTGUG00000019024.1,oligodendrocyte precursor cells
RPAP2_ENSTGUG00000006076.2,0.0,,,,,,RPAP2_ENSTGUG00000006076.2,oligodendrocyte precursor cells
_ENSTGUG00000027441.1,0.0,,,,,,_ENSTGUG00000027441.1,oligodendrocyte precursor cells
TTC39A_ENSTGUG00000008658.2,0.0,,,,,,TTC39A_ENSTGUG00000008658.2,oligodendrocyte precursor cells
F13B_ENSTGUG00000004241.2,0.0,,,,,,F13B_ENSTGUG00000004241.2,oligodendrocyte precursor cells
TMEM69_ENSTGUG00000008059.2,0.0,,,,,,TMEM69_ENSTGUG00000008059.2,oligodendrocyte precursor cells
_ENSTGUG00000009951.2,0.0,,,,,,_ENSTGUG00000009951.2,oligodendrocyte precursor cells
_ENSTGUG00000023239.1,0.0,,,,,,_ENSTGUG00000023239.1,oligodendrocyte precursor cells
AKR1A1_ENSTGUG00000007993.2,0.0,,,,,,AKR1A1_ENSTGUG00000007993.2,oligodendrocyte precursor cells
MMACHC_ENSTGUG00000028995.1,0.0,,,,,,MMACHC_ENSTGUG00000028995.1,oligodendrocyte precursor cells
_ENSTGUG00000004224.2,0.0,,,,,,_ENSTGUG00000004224.2,oligodendrocyte precursor cells
KCNT2_ENSTGUG00000004186.2,0.0,,,,,,KCNT2_ENSTGUG00000004186.2,oligodendrocyte precursor cells
SPATA6_ENSTGUG00000025010.1,0.0,,,,,,SPATA6_ENSTGUG00000025010.1,oligodendrocyte precursor cells
HECTD3_ENSTGUG00000007801.2,0.0,,,,,,HECTD3_ENSTGUG00000007801.2,oligodendrocyte precursor cells
B3GALT2_ENSTGUG00000026674.1,0.0,,,,,,B3GALT2_ENSTGUG00000026674.1,oligodendrocyte precursor cells
RO60_ENSTGUG00000004126.2,0.0,,,,,,RO60_ENSTGUG00000004126.2,oligodendrocyte precursor cells
STIL_ENSTGUG00000008545.2,0.0,,,,,,STIL_ENSTGUG00000008545.2,oligodendrocyte precursor cells
TAL1_ENSTGUG00000008542.2,0.0,,,,,,TAL1_ENSTGUG00000008542.2,oligodendrocyte precursor cells
_ENSTGUG00000023681.1,1.5,-0.8095186340128361,3.9979573512069377,0.038303784646252836,0.8448343961601236,1.0,_ENSTGUG00000023681.1,oligodendrocyte precursor cells
PATJ_ENSTGUG00000009783.2,0.0,,,,,,PATJ_ENSTGUG00000009783.2,oligodendrocyte precursor cells
PLK3_ENSTGUG00000007715.2,0.0,,,,,,PLK3_ENSTGUG00000007715.2,oligodendrocyte precursor cells
_ENSTGUG00000023100.1,0.0,,,,,,_ENSTGUG00000023100.1,oligodendrocyte precursor cells
_ENSTGUG00000027905.1,0.0,,,,,,_ENSTGUG00000027905.1,oligodendrocyte precursor cells
ATPAF1_ENSTGUG00000008394.2,0.0,,,,,,ATPAF1_ENSTGUG00000008394.2,oligodendrocyte precursor cells
