,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
FAM98B_ENSTGUG00000011744.2,0.0,,,,,,FAM98B_ENSTGUG00000011744.2,microglia 3 / radial glia
PIDD1_ENSTGUG00000009817.2,0.0,,,,,,PIDD1_ENSTGUG00000009817.2,microglia 3 / radial glia
_ENSTGUG00000026617.1,0.0,,,,,,_ENSTGUG00000026617.1,microglia 3 / radial glia
BBOX1_ENSTGUG00000005768.2,0.0,,,,,,BBOX1_ENSTGUG00000005768.2,microglia 3 / radial glia
FIBIN_ENSTGUG00000005779.2,0.0,,,,,,FIBIN_ENSTGUG00000005779.2,microglia 3 / radial glia
MEIS2_ENSTGUG00000011748.2,1.25,-1.0900084915091355,4.776182558811132,0.02732360627563679,0.8687090104253502,0.9735776348486388,MEIS2_ENSTGUG00000011748.2,microglia 3 / radial glia
IRF7_ENSTGUG00000024451.1,0.0,,,,,,IRF7_ENSTGUG00000024451.1,microglia 3 / radial glia
PHRF1_ENSTGUG00000009846.2,0.0,,,,,,PHRF1_ENSTGUG00000009846.2,microglia 3 / radial glia
ANO3_ENSTGUG00000004669.2,0.0,,,,,,ANO3_ENSTGUG00000004669.2,microglia 3 / radial glia
RASSF7_ENSTGUG00000009857.2,0.5,16.05289619615266,245.00435532095239,0.5362660488804423,0.4639843298453507,0.6746767022161076,RASSF7_ENSTGUG00000009857.2,microglia 3 / radial glia
CDIN1_ENSTGUG00000011754.2,0.0,,,,,,CDIN1_ENSTGUG00000011754.2,microglia 3 / radial glia
CCDC34_ENSTGUG00000004699.2,0.0,,,,,,CCDC34_ENSTGUG00000004699.2,microglia 3 / radial glia
LGR4_ENSTGUG00000004708.2,0.0,,,,,,LGR4_ENSTGUG00000004708.2,microglia 3 / radial glia
_ENSTGUG00000020320.1,0.0,,,,,,_ENSTGUG00000020320.1,microglia 3 / radial glia
BDNF_ENSTGUG00000004743.2,0.0,,,,,,BDNF_ENSTGUG00000004743.2,microglia 3 / radial glia
_ENSTGUG00000011793.2,0.0,,,,,,_ENSTGUG00000011793.2,microglia 3 / radial glia
STXBP6_ENSTGUG00000011795.2,0.25,15.124466936414894,250.21014542708005,0.41108014699105144,0.5214217739678119,0.6746767022161076,STXBP6_ENSTGUG00000011795.2,microglia 3 / radial glia
GAL_ENSTGUG00000009968.2,0.0,,,,,,GAL_ENSTGUG00000009968.2,microglia 3 / radial glia
_ENSTGUG00000019453.1,0.0,,,,,,_ENSTGUG00000019453.1,microglia 3 / radial glia
CCNK_ENSTGUG00000012719.2,0.25,15.124466936414894,250.21014542708005,0.41108014699105144,0.5214217739678119,0.6746767022161076,CCNK_ENSTGUG00000012719.2,microglia 3 / radial glia
PDHX_ENSTGUG00000010068.2,0.0,,,,,,PDHX_ENSTGUG00000010068.2,microglia 3 / radial glia
COCH_ENSTGUG00000011834.2,0.0,,,,,,COCH_ENSTGUG00000011834.2,microglia 3 / radial glia
_ENSTGUG00000012736.2,0.0,,,,,,_ENSTGUG00000012736.2,microglia 3 / radial glia
CD44_ENSTGUG00000010085.2,0.0,,,,,,CD44_ENSTGUG00000010085.2,microglia 3 / radial glia
EML1_ENSTGUG00000012738.2,0.0,,,,,,EML1_ENSTGUG00000012738.2,microglia 3 / radial glia
_ENSTGUG00000023264.1,0.0,,,,,,_ENSTGUG00000023264.1,microglia 3 / radial glia
_ENSTGUG00000024011.1,0.0,,,,,,_ENSTGUG00000024011.1,microglia 3 / radial glia
EVL_ENSTGUG00000012746.2,0.25,-14.371946312951794,191.52089169503324,0.4110427821106395,0.5214407043515255,0.6746767022161076,EVL_ENSTGUG00000012746.2,microglia 3 / radial glia
AKAP6_ENSTGUG00000011906.2,0.0,,,,,,AKAP6_ENSTGUG00000011906.2,microglia 3 / radial glia
_ENSTGUG00000016310.2,0.0,,,,,,_ENSTGUG00000016310.2,microglia 3 / radial glia
_ENSTGUG00000027341.1,0.0,,,,,,_ENSTGUG00000027341.1,microglia 3 / radial glia
DEPDC7_ENSTGUG00000004967.2,0.0,,,,,,DEPDC7_ENSTGUG00000004967.2,microglia 3 / radial glia
TCP11L1_ENSTGUG00000004982.2,0.0,,,,,,TCP11L1_ENSTGUG00000004982.2,microglia 3 / radial glia
_ENSTGUG00000027187.1,0.0,,,,,,_ENSTGUG00000027187.1,microglia 3 / radial glia
SLC25A29_ENSTGUG00000012757.2,0.0,,,,,,SLC25A29_ENSTGUG00000012757.2,microglia 3 / radial glia
BEGAIN_ENSTGUG00000012772.2,0.0,,,,,,BEGAIN_ENSTGUG00000012772.2,microglia 3 / radial glia
DLK1_ENSTGUG00000012776.2,0.0,,,,,,DLK1_ENSTGUG00000012776.2,microglia 3 / radial glia
L2HGDH_ENSTGUG00000013182.2,0.0,,,,,,L2HGDH_ENSTGUG00000013182.2,microglia 3 / radial glia
SYT9_ENSTGUG00000005148.2,0.0,,,,,,SYT9_ENSTGUG00000005148.2,microglia 3 / radial glia
_ENSTGUG00000011942.2,0.0,,,,,,_ENSTGUG00000011942.2,microglia 3 / radial glia
_ENSTGUG00000029526.1,0.0,,,,,,_ENSTGUG00000029526.1,microglia 3 / radial glia
_ENSTGUG00000029463.1,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,_ENSTGUG00000029463.1,microglia 3 / radial glia
ZNF839_ENSTGUG00000012812.2,0.0,,,,,,ZNF839_ENSTGUG00000012812.2,microglia 3 / radial glia
BTBD10_ENSTGUG00000015919.2,0.0,,,,,,BTBD10_ENSTGUG00000015919.2,microglia 3 / radial glia
MGAT2_ENSTGUG00000028451.1,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,MGAT2_ENSTGUG00000028451.1,microglia 3 / radial glia
AMN_ENSTGUG00000012825.2,0.0,,,,,,AMN_ENSTGUG00000012825.2,microglia 3 / radial glia
MDGA2_ENSTGUG00000013218.2,0.5,16.05289619615266,245.00435532095239,0.5362660488804423,0.4639843298453507,0.6746767022161076,MDGA2_ENSTGUG00000013218.2,microglia 3 / radial glia
_ENSTGUG00000013230.2,0.0,,,,,,_ENSTGUG00000013230.2,microglia 3 / radial glia
TOGARAM1_ENSTGUG00000013237.2,0.0,,,,,,TOGARAM1_ENSTGUG00000013237.2,microglia 3 / radial glia
KLHL28_ENSTGUG00000013239.2,0.0,,,,,,KLHL28_ENSTGUG00000013239.2,microglia 3 / radial glia
MICAL2_ENSTGUG00000016051.2,0.0,,,,,,MICAL2_ENSTGUG00000016051.2,microglia 3 / radial glia
LRFN5_ENSTGUG00000013241.2,0.0,,,,,,LRFN5_ENSTGUG00000013241.2,microglia 3 / radial glia
_ENSTGUG00000020932.1,0.0,,,,,,_ENSTGUG00000020932.1,microglia 3 / radial glia
DKK3_ENSTGUG00000016109.2,0.5,16.05289619615266,245.00435532095239,0.5362660488804423,0.4639843298453507,0.6746767022161076,DKK3_ENSTGUG00000016109.2,microglia 3 / radial glia
USP47_ENSTGUG00000016131.2,0.5,16.05289619615266,245.00435532095239,0.5362660488804423,0.4639843298453507,0.6746767022161076,USP47_ENSTGUG00000016131.2,microglia 3 / radial glia
BAG5_ENSTGUG00000012866.2,0.0,,,,,,BAG5_ENSTGUG00000012866.2,microglia 3 / radial glia
XRCC3_ENSTGUG00000012872.2,0.0,,,,,,XRCC3_ENSTGUG00000012872.2,microglia 3 / radial glia
TDRD9_ENSTGUG00000012887.2,0.0,,,,,,TDRD9_ENSTGUG00000012887.2,microglia 3 / radial glia
KIF26A_ENSTGUG00000012894.2,0.0,,,,,,KIF26A_ENSTGUG00000012894.2,microglia 3 / radial glia
TMEM179_ENSTGUG00000029779.1,0.0,,,,,,TMEM179_ENSTGUG00000029779.1,microglia 3 / radial glia
_ENSTGUG00000023390.1,0.0,,,,,,_ENSTGUG00000023390.1,microglia 3 / radial glia
PLD4_ENSTGUG00000012908.2,1.5,0.8106498873621197,3.8758574723655266,0.04090996574223382,0.8397118107065396,0.9588746999697061,PLD4_ENSTGUG00000012908.2,microglia 3 / radial glia
_ENSTGUG00000021790.1,0.0,,,,,,_ENSTGUG00000021790.1,microglia 3 / radial glia
JAG2_ENSTGUG00000012921.2,0.0,,,,,,JAG2_ENSTGUG00000012921.2,microglia 3 / radial glia
HSPA2_ENSTGUG00000012929.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,0.6746767022161076,HSPA2_ENSTGUG00000012929.2,microglia 3 / radial glia
CHURC1_ENSTGUG00000026206.1,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,CHURC1_ENSTGUG00000026206.1,microglia 3 / radial glia
RHOJ_ENSTGUG00000026599.1,0.0,,,,,,RHOJ_ENSTGUG00000026599.1,microglia 3 / radial glia
SYT7_ENSTGUG00000006531.2,0.0,,,,,,SYT7_ENSTGUG00000006531.2,microglia 3 / radial glia
LDLRAD3_ENSTGUG00000010116.2,0.0,,,,,,LDLRAD3_ENSTGUG00000010116.2,microglia 3 / radial glia
KCNH5_ENSTGUG00000012967.2,0.0,,,,,,KCNH5_ENSTGUG00000012967.2,microglia 3 / radial glia
ZDHHC13_ENSTGUG00000015883.2,0.0,,,,,,ZDHHC13_ENSTGUG00000015883.2,microglia 3 / radial glia
_ENSTGUG00000012972.2,0.0,,,,,,_ENSTGUG00000012972.2,microglia 3 / radial glia
SEL1L_ENSTGUG00000012387.2,0.5,3.8352950082260784e-05,4.997484395579451,-1.3386625141720288e-11,1.0,1.0,SEL1L_ENSTGUG00000012387.2,microglia 3 / radial glia
DAGLA_ENSTGUG00000006570.2,0.0,,,,,,DAGLA_ENSTGUG00000006570.2,microglia 3 / radial glia
_ENSTGUG00000029171.1,0.0,,,,,,_ENSTGUG00000029171.1,microglia 3 / radial glia
SYT16_ENSTGUG00000012975.2,0.0,,,,,,SYT16_ENSTGUG00000012975.2,microglia 3 / radial glia
SNAPC1_ENSTGUG00000012976.2,0.0,,,,,,SNAPC1_ENSTGUG00000012976.2,microglia 3 / radial glia
_ENSTGUG00000019025.1,0.0,,,,,,_ENSTGUG00000019025.1,microglia 3 / radial glia
_ENSTGUG00000007501.2,0.0,,,,,,_ENSTGUG00000007501.2,microglia 3 / radial glia
FLRT2_ENSTGUG00000012394.2,0.0,,,,,,FLRT2_ENSTGUG00000012394.2,microglia 3 / radial glia
_ENSTGUG00000021610.1,0.0,,,,,,_ENSTGUG00000021610.1,microglia 3 / radial glia
_ENSTGUG00000012981.2,0.0,,,,,,_ENSTGUG00000012981.2,microglia 3 / radial glia
_ENSTGUG00000020081.1,0.0,,,,,,_ENSTGUG00000020081.1,microglia 3 / radial glia
SLC38A6_ENSTGUG00000012985.2,0.0,,,,,,SLC38A6_ENSTGUG00000012985.2,microglia 3 / radial glia
LRRC4C_ENSTGUG00000010154.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,LRRC4C_ENSTGUG00000010154.2,microglia 3 / radial glia
NAV2_ENSTGUG00000015800.2,0.0,,,,,,NAV2_ENSTGUG00000015800.2,microglia 3 / radial glia
GPR65_ENSTGUG00000012402.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,GPR65_ENSTGUG00000012402.2,microglia 3 / radial glia
KCNK10_ENSTGUG00000012403.2,0.0,,,,,,KCNK10_ENSTGUG00000012403.2,microglia 3 / radial glia
_ENSTGUG00000022591.1,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,_ENSTGUG00000022591.1,microglia 3 / radial glia
C11orf96_ENSTGUG00000010210.2,0.0,,,,,,C11orf96_ENSTGUG00000010210.2,microglia 3 / radial glia
SYT12_ENSTGUG00000006722.2,0.0,,,,,,SYT12_ENSTGUG00000006722.2,microglia 3 / radial glia
JKAMP_ENSTGUG00000013008.2,0.0,,,,,,JKAMP_ENSTGUG00000013008.2,microglia 3 / radial glia
PTDSS2_ENSTGUG00000006737.2,0.0,,,,,,PTDSS2_ENSTGUG00000006737.2,microglia 3 / radial glia
EXT2_ENSTGUG00000010249.2,0.5,16.05289619615266,245.00435532095239,0.5362660488804423,0.4639843298453507,0.6746767022161076,EXT2_ENSTGUG00000010249.2,microglia 3 / radial glia
PRMT3_ENSTGUG00000015757.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,PRMT3_ENSTGUG00000015757.2,microglia 3 / radial glia
_ENSTGUG00000027763.1,0.0,,,,,,_ENSTGUG00000027763.1,microglia 3 / radial glia
TP53I11_ENSTGUG00000019013.1,0.0,,,,,,TP53I11_ENSTGUG00000019013.1,microglia 3 / radial glia
_ENSTGUG00000029566.1,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,0.6746767022161076,_ENSTGUG00000029566.1,microglia 3 / radial glia
SYT13_ENSTGUG00000027086.1,0.0,,,,,,SYT13_ENSTGUG00000027086.1,microglia 3 / radial glia
_ENSTGUG00000021100.1,0.0,,,,,,_ENSTGUG00000021100.1,microglia 3 / radial glia
_ENSTGUG00000023956.1,0.0,,,,,,_ENSTGUG00000023956.1,microglia 3 / radial glia
FUT8_ENSTGUG00000010311.2,0.0,,,,,,FUT8_ENSTGUG00000010311.2,microglia 3 / radial glia
SIRT3_ENSTGUG00000006886.2,0.0,,,,,,SIRT3_ENSTGUG00000006886.2,microglia 3 / radial glia
C1QTNF4_ENSTGUG00000010341.2,0.0,,,,,,C1QTNF4_ENSTGUG00000010341.2,microglia 3 / radial glia
ARMH4_ENSTGUG00000021718.1,0.0,,,,,,ARMH4_ENSTGUG00000021718.1,microglia 3 / radial glia
KCNK13_ENSTGUG00000026503.1,0.0,,,,,,KCNK13_ENSTGUG00000026503.1,microglia 3 / radial glia
_ENSTGUG00000006913.2,0.0,,,,,,_ENSTGUG00000006913.2,microglia 3 / radial glia
PTPMT1_ENSTGUG00000010369.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,PTPMT1_ENSTGUG00000010369.2,microglia 3 / radial glia
TIMM10_ENSTGUG00000024064.1,0.0,,,,,,TIMM10_ENSTGUG00000024064.1,microglia 3 / radial glia
_ENSTGUG00000028752.1,0.0,,,,,,_ENSTGUG00000028752.1,microglia 3 / radial glia
SPI1_ENSTGUG00000026691.1,0.75,1.000068256853614,6.688477548929995,0.022003152854148667,0.8820787124077695,0.9758340112865119,SPI1_ENSTGUG00000026691.1,microglia 3 / radial glia
_ENSTGUG00000019046.1,0.5,16.05289619615266,245.00435532095239,0.5362660488804423,0.4639843298453507,0.6746767022161076,_ENSTGUG00000019046.1,microglia 3 / radial glia
MYBPC3_ENSTGUG00000010426.2,0.0,,,,,,MYBPC3_ENSTGUG00000010426.2,microglia 3 / radial glia
YPEL4_ENSTGUG00000023978.1,0.0,,,,,,YPEL4_ENSTGUG00000023978.1,microglia 3 / radial glia
DHCR7_ENSTGUG00000005254.2,0.0,,,,,,DHCR7_ENSTGUG00000005254.2,microglia 3 / radial glia
ZDHHC5_ENSTGUG00000007007.2,0.5,16.05289619615266,245.00435532095239,0.5362660488804423,0.4639843298453507,0.6746767022161076,ZDHHC5_ENSTGUG00000007007.2,microglia 3 / radial glia
MADD_ENSTGUG00000010454.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,MADD_ENSTGUG00000010454.2,microglia 3 / radial glia
ATG14_ENSTGUG00000013072.2,0.0,,,,,,ATG14_ENSTGUG00000013072.2,microglia 3 / radial glia
_ENSTGUG00000007042.2,0.25,15.124466936414894,250.21014542708005,0.41108014699105144,0.5214217739678119,0.6746767022161076,_ENSTGUG00000007042.2,microglia 3 / radial glia
LGALS3_ENSTGUG00000013077.2,0.0,,,,,,LGALS3_ENSTGUG00000013077.2,microglia 3 / radial glia
_ENSTGUG00000005328.2,0.0,,,,,,_ENSTGUG00000005328.2,microglia 3 / radial glia
CTNND1_ENSTGUG00000007067.2,0.0,,,,,,CTNND1_ENSTGUG00000007067.2,microglia 3 / radial glia
SOCS4_ENSTGUG00000013079.2,0.0,,,,,,SOCS4_ENSTGUG00000013079.2,microglia 3 / radial glia
LPXN_ENSTGUG00000007113.2,0.0,,,,,,LPXN_ENSTGUG00000007113.2,microglia 3 / radial glia
CCND1_ENSTGUG00000005350.2,3.25,0.8182801337372028,2.230470458012856,0.12882094740974637,0.7196576667912012,0.8716218396552624,CCND1_ENSTGUG00000005350.2,microglia 3 / radial glia
DTX4_ENSTGUG00000007144.2,0.0,,,,,,DTX4_ENSTGUG00000007144.2,microglia 3 / radial glia
_ENSTGUG00000024748.1,0.0,,,,,,_ENSTGUG00000024748.1,microglia 3 / radial glia
MPEG1_ENSTGUG00000007155.2,1.25,-1.9966022256530174,4.853829498103076,0.12006413403870297,0.7289649414203876,0.8716218396552624,MPEG1_ENSTGUG00000007155.2,microglia 3 / radial glia
_ENSTGUG00000022460.1,0.0,,,,,,_ENSTGUG00000022460.1,microglia 3 / radial glia
ANO1_ENSTGUG00000005385.2,0.0,,,,,,ANO1_ENSTGUG00000005385.2,microglia 3 / radial glia
C11orf49_ENSTGUG00000010527.2,0.0,,,,,,C11orf49_ENSTGUG00000010527.2,microglia 3 / radial glia
_ENSTGUG00000007225.2,0.0,,,,,,_ENSTGUG00000007225.2,microglia 3 / radial glia
LRP4_ENSTGUG00000010533.2,0.5,16.369505606490428,272.8419257311997,0.8222477359688813,0.3645237993113143,0.6746767022161076,LRP4_ENSTGUG00000010533.2,microglia 3 / radial glia
NUP160_ENSTGUG00000007581.2,0.0,,,,,,NUP160_ENSTGUG00000007581.2,microglia 3 / radial glia
FADD_ENSTGUG00000029237.1,0.0,,,,,,FADD_ENSTGUG00000029237.1,microglia 3 / radial glia
AGBL2_ENSTGUG00000007643.2,0.0,,,,,,AGBL2_ENSTGUG00000007643.2,microglia 3 / radial glia
SLC24A4_ENSTGUG00000021487.1,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,0.6746767022161076,SLC24A4_ENSTGUG00000021487.1,microglia 3 / radial glia
PAK6_ENSTGUG00000007255.2,0.0,,,,,,PAK6_ENSTGUG00000007255.2,microglia 3 / radial glia
PLCB2_ENSTGUG00000007275.2,0.0,,,,,,PLCB2_ENSTGUG00000007275.2,microglia 3 / radial glia
HARBI1_ENSTGUG00000010627.2,0.0,,,,,,HARBI1_ENSTGUG00000010627.2,microglia 3 / radial glia
DISP2_ENSTGUG00000007292.2,0.0,,,,,,DISP2_ENSTGUG00000007292.2,microglia 3 / radial glia
AMBRA1_ENSTGUG00000010628.2,0.0,,,,,,AMBRA1_ENSTGUG00000010628.2,microglia 3 / radial glia
CHGA_ENSTGUG00000012606.2,0.0,,,,,,CHGA_ENSTGUG00000012606.2,microglia 3 / radial glia
CDK2AP2_ENSTGUG00000022260.1,0.75,0.5353477676124181,4.884397860315445,0.0027979297056397456,0.9578152016010955,1.0,CDK2AP2_ENSTGUG00000022260.1,microglia 3 / radial glia
_ENSTGUG00000007734.2,0.0,,,,,,_ENSTGUG00000007734.2,microglia 3 / radial glia
AIP_ENSTGUG00000007764.2,0.0,,,,,,AIP_ENSTGUG00000007764.2,microglia 3 / radial glia
CHRM4_ENSTGUG00000010635.2,0.0,,,,,,CHRM4_ENSTGUG00000010635.2,microglia 3 / radial glia
MDK_ENSTGUG00000010641.2,0.0,,,,,,MDK_ENSTGUG00000010641.2,microglia 3 / radial glia
_ENSTGUG00000028814.1,0.0,,,,,,_ENSTGUG00000028814.1,microglia 3 / radial glia
SHANK2_ENSTGUG00000005571.2,0.0,,,,,,SHANK2_ENSTGUG00000005571.2,microglia 3 / radial glia
DGKZ_ENSTGUG00000010647.2,0.0,,,,,,DGKZ_ENSTGUG00000010647.2,microglia 3 / radial glia
_ENSTGUG00000029571.1,0.0,,,,,,_ENSTGUG00000029571.1,microglia 3 / radial glia
_ENSTGUG00000025115.1,0.0,,,,,,_ENSTGUG00000025115.1,microglia 3 / radial glia
FBXO3_ENSTGUG00000005600.2,0.0,,,,,,FBXO3_ENSTGUG00000005600.2,microglia 3 / radial glia
LMO2_ENSTGUG00000005633.2,0.0,,,,,,LMO2_ENSTGUG00000005633.2,microglia 3 / radial glia
TCIRG1_ENSTGUG00000007403.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,0.6746767022161076,TCIRG1_ENSTGUG00000007403.2,microglia 3 / radial glia
CREB3L1_ENSTGUG00000010669.2,0.0,,,,,,CREB3L1_ENSTGUG00000010669.2,microglia 3 / radial glia
IRAG1_ENSTGUG00000007955.2,0.0,,,,,,IRAG1_ENSTGUG00000007955.2,microglia 3 / radial glia
AMPD3_ENSTGUG00000008001.2,0.5,16.05289619615266,245.00435532095239,0.5362660488804423,0.4639843298453507,0.6746767022161076,AMPD3_ENSTGUG00000008001.2,microglia 3 / radial glia
LARGE2_ENSTGUG00000010689.2,0.0,,,,,,LARGE2_ENSTGUG00000010689.2,microglia 3 / radial glia
NAT10_ENSTGUG00000005638.2,0.0,,,,,,NAT10_ENSTGUG00000005638.2,microglia 3 / radial glia
MAPK8IP1_ENSTGUG00000010712.2,0.0,,,,,,MAPK8IP1_ENSTGUG00000010712.2,microglia 3 / radial glia
PRIMA1_ENSTGUG00000027536.1,0.0,,,,,,PRIMA1_ENSTGUG00000027536.1,microglia 3 / radial glia
SLC35C1_ENSTGUG00000010741.2,0.0,,,,,,SLC35C1_ENSTGUG00000010741.2,microglia 3 / radial glia
CHST1_ENSTGUG00000010745.2,0.0,,,,,,CHST1_ENSTGUG00000010745.2,microglia 3 / radial glia
ASB2_ENSTGUG00000012632.2,0.0,,,,,,ASB2_ENSTGUG00000012632.2,microglia 3 / radial glia
_ENSTGUG00000027093.1,0.0,,,,,,_ENSTGUG00000027093.1,microglia 3 / radial glia
_ENSTGUG00000010764.2,0.0,,,,,,_ENSTGUG00000010764.2,microglia 3 / radial glia
WEE1_ENSTGUG00000008127.2,0.0,,,,,,WEE1_ENSTGUG00000008127.2,microglia 3 / radial glia
DLL4_ENSTGUG00000010777.2,0.0,,,,,,DLL4_ENSTGUG00000010777.2,microglia 3 / radial glia
CHAC1_ENSTGUG00000026755.1,0.0,,,,,,CHAC1_ENSTGUG00000026755.1,microglia 3 / radial glia
CLMN_ENSTGUG00000029728.1,0.0,,,,,,CLMN_ENSTGUG00000029728.1,microglia 3 / radial glia
FADS3_ENSTGUG00000005863.2,1.0,-1.4708022637360634,4.959406958606986,0.05153224695923697,0.8204181810202741,0.9444641054155078,FADS3_ENSTGUG00000005863.2,microglia 3 / radial glia
_ENSTGUG00000010848.2,0.0,,,,,,_ENSTGUG00000010848.2,microglia 3 / radial glia
BEST1_ENSTGUG00000005934.2,9.75,-1.2294943025403007,1.0672836865004427,1.3000552563573464,0.25420313064252853,0.6746767022161076,BEST1_ENSTGUG00000005934.2,microglia 3 / radial glia
ITPKA_ENSTGUG00000010850.2,0.0,,,,,,ITPKA_ENSTGUG00000010850.2,microglia 3 / radial glia
_ENSTGUG00000010855.2,0.0,,,,,,_ENSTGUG00000010855.2,microglia 3 / radial glia
_ENSTGUG00000026854.1,0.0,,,,,,_ENSTGUG00000026854.1,microglia 3 / radial glia
_ENSTGUG00000019728.1,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,_ENSTGUG00000019728.1,microglia 3 / radial glia
ATG2B_ENSTGUG00000012679.2,0.0,,,,,,ATG2B_ENSTGUG00000012679.2,microglia 3 / radial glia
NRIP3_ENSTGUG00000008315.2,0.0,,,,,,NRIP3_ENSTGUG00000008315.2,microglia 3 / radial glia
KDM2A_ENSTGUG00000005980.2,0.0,,,,,,KDM2A_ENSTGUG00000005980.2,microglia 3 / radial glia
AK7_ENSTGUG00000012686.2,0.75,0.5353477676124181,4.884397860315445,0.0027979297056397456,0.9578152016010955,1.0,AK7_ENSTGUG00000012686.2,microglia 3 / radial glia
LMO1_ENSTGUG00000008389.2,0.0,,,,,,LMO1_ENSTGUG00000008389.2,microglia 3 / radial glia
ANKRD13D_ENSTGUG00000006094.2,0.0,,,,,,ANKRD13D_ENSTGUG00000006094.2,microglia 3 / radial glia
TUB_ENSTGUG00000008407.2,0.5,3.8352950082260784e-05,4.997484395579451,-1.3386625141720288e-11,1.0,1.0,TUB_ENSTGUG00000008407.2,microglia 3 / radial glia
_ENSTGUG00000021475.1,0.0,,,,,,_ENSTGUG00000021475.1,microglia 3 / radial glia
PDE3B_ENSTGUG00000008479.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,PDE3B_ENSTGUG00000008479.2,microglia 3 / radial glia
RPS6KB2_ENSTGUG00000006119.2,0.0,,,,,,RPS6KB2_ENSTGUG00000006119.2,microglia 3 / radial glia
CALCB_ENSTGUG00000008509.2,0.0,,,,,,CALCB_ENSTGUG00000008509.2,microglia 3 / radial glia
_ENSTGUG00000021108.1,0.0,,,,,,_ENSTGUG00000021108.1,microglia 3 / radial glia
OSBP_ENSTGUG00000006213.2,0.0,,,,,,OSBP_ENSTGUG00000006213.2,microglia 3 / radial glia
MRPL16_ENSTGUG00000006277.2,0.25,15.124466936414894,250.21014542708005,0.41108014699105144,0.5214217739678119,0.6746767022161076,MRPL16_ENSTGUG00000006277.2,microglia 3 / radial glia
_ENSTGUG00000006278.2,0.0,,,,,,_ENSTGUG00000006278.2,microglia 3 / radial glia
_ENSTGUG00000007472.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,_ENSTGUG00000007472.2,microglia 3 / radial glia
RAB15_ENSTGUG00000020981.1,0.0,,,,,,RAB15_ENSTGUG00000020981.1,microglia 3 / radial glia
_ENSTGUG00000021810.1,0.0,,,,,,_ENSTGUG00000021810.1,microglia 3 / radial glia
ABCC8_ENSTGUG00000008682.2,0.0,,,,,,ABCC8_ENSTGUG00000008682.2,microglia 3 / radial glia
TKFC_ENSTGUG00000006479.2,0.0,,,,,,TKFC_ENSTGUG00000006479.2,microglia 3 / radial glia
CYBASC3_ENSTGUG00000006507.2,0.5,16.369505606490428,272.8419257311997,0.8222477359688813,0.3645237993113143,0.6746767022161076,CYBASC3_ENSTGUG00000006507.2,microglia 3 / radial glia
_ENSTGUG00000025889.1,0.0,,,,,,_ENSTGUG00000025889.1,microglia 3 / radial glia
TPH1_ENSTGUG00000008841.2,0.0,,,,,,TPH1_ENSTGUG00000008841.2,microglia 3 / radial glia
SAAL1_ENSTGUG00000008863.2,0.0,,,,,,SAAL1_ENSTGUG00000008863.2,microglia 3 / radial glia
_ENSTGUG00000025044.1,0.0,,,,,,_ENSTGUG00000025044.1,microglia 3 / radial glia
_ENSTGUG00000008904.2,0.0,,,,,,_ENSTGUG00000008904.2,microglia 3 / radial glia
VWC2L_ENSTGUG00000002893.2,0.0,,,,,,VWC2L_ENSTGUG00000002893.2,microglia 3 / radial glia
FN1_ENSTGUG00000002978.2,0.0,,,,,,FN1_ENSTGUG00000002978.2,microglia 3 / radial glia
SH3BP4_ENSTGUG00000003098.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,SH3BP4_ENSTGUG00000003098.2,microglia 3 / radial glia
TRAF3IP1_ENSTGUG00000003177.2,0.0,,,,,,TRAF3IP1_ENSTGUG00000003177.2,microglia 3 / radial glia
TWIST2_ENSTGUG00000025055.1,0.0,,,,,,TWIST2_ENSTGUG00000025055.1,microglia 3 / radial glia
SLC19A1_ENSTGUG00000016708.2,0.0,,,,,,SLC19A1_ENSTGUG00000016708.2,microglia 3 / radial glia
POFUT2_ENSTGUG00000003497.2,0.0,,,,,,POFUT2_ENSTGUG00000003497.2,microglia 3 / radial glia
